Number,site,ID,Genus,species,Genus species,Sex_old,Age_est,Sex,at,bt,time_orig,Date,Day,Month,yr,date
1559,AUSR,1559_R,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,26.4,40.2,1110,191178,19,11,1978,19/11/1978
1420,AUSL,1420_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,27.5,40.2,1135,141178,14,11,1978,14/11/1978
1106,AUSR,1106_R,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,28.2,40.2,1527,311078,31,10,1978,31/10/1978
1429,AUSL,1429_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,29.2,40.2,1045,141178,14,11,1978,14/11/1978
2112,AUSL,2112_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,32,40.2,1615,171278,17,12,1978,17/12/1978
1509,AUSR,1509_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,32.4,40.2,1300,171178,17,11,1978,17/11/1978
926,AUSL,926_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,26.9,40.3,1430,161078,16,10,1978,16/10/1978
1577,AUSR,1577_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,32.3,40.3,1622,201178,20,11,1978,20/11/1978
1895,AUSR,1895_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,30.3,40.4,1156,101278,10,12,1978,10/12/1978
1576,AUSR,1576_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,30.8,40.4,1220,201178,20,11,1978,20/11/1978
1954,AUSR,1954_R,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,32.9,40.4,1240,131278,13,12,1978,13/12/1978
1914,AUSR,1914_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,30,40.5,1546,111278,11,12,1978,11/12/1978
1170,AUSR,1170_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,32,40.5,811,31178,3,11,1978,3/11/1978
1259,AUSL,1259_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,32.2,40.5,825,71178,7,11,1978,7/11/1978
2171,AUSL,2171_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,34.1,40.7,1710,251278,25,12,1978,25/12/1978
1830,AUSE,1830_E,Ctenophorus,fordi,Ctenophorus fordi,F ,Adult,FEMALE,28.6,40.8,819,71278,7,12,1978,7/12/1978
1710,AUSL,1710_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,29,40.8,1025,301178,30,11,1978,30/11/1978
2004,AUSR,2004_R,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,31,40.8,943,151278,15,12,1978,15/12/1978
1836,AUSE,1836_E,Diporiphora,paraconvergens,Diporiphora paraconvergens,F ,Adult,FEMALE,34.7,41,1034,71278,7,12,1978,7/12/1978
1706,AUSL,1706_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,28.4,41.2,933,301178,30,11,1978,30/11/1978
1260,AUSL,1260_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,30.2,41.2,843,71178,7,11,1978,7/11/1978
1897,AUSR,1897_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,32.9,41.3,1520,101278,10,12,1978,10/12/1978
1168,AUSR,1168_R,Lophognathus,longirostris,Lophognathus longirostris,UNK,UNK,UNK,32.7,41.4,931,31178,3,11,1978,3/11/1978
2093,AUSL,2093_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,27.8,41.6,1152,171278,17,12,1978,17/12/1978
1924,AUSR,1924_R,Varanus,eremius,Varanus eremius,UNK,UNK,UNK,22.7,42,749,121278,12,12,1978,12/12/1978
2087,AUSL,2087_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,29,42.2,1105,171278,17,12,1978,17/12/1978
2109,AUSL,2109_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,30.1,42.2,1155,171278,17,12,1978,17/12/1978
1510,AUSR,1510_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,34.4,42.2,1303,171178,17,11,1978,17/11/1978
2251,AUSR,2251_R,Pogona,minor,Pogona minor,B ,Yearling,UNK,38.4,42.3,1249,301278,30,12,1978,30/12/1978
2273,AUSR,2273_R,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,41,42.3,1740,311278,31,12,1978,31/12/1978
905,AUSL,905_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,15.5,,855,151078,15,10,1978,15/10/1978
909,AUSL,909_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,16.3,,928,151078,15,10,1978,15/10/1978
813,AUSD,813_D,Ctenotus,dux,Ctenotus dux,B ,Yearling,UNK,16.6,,1020,170878,17,8,1978,17/8/1978
892,AUSR,892_R,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,16.7,,920,310878,31,8,1978,31/8/1978
921,AUSL,921_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,17,,745,161078,16,10,1978,16/10/1978
1037,AUSL,1037_L,Ctenotus,pantherinus,Ctenotus pantherinus,UNK,UNK,UNK,17.4,,830,281078,28,10,1978,28/10/1978
1075,AUSR,1075_R,Lerista,bipes,Lerista bipes,UNK,UNK,UNK,18,,1730,291078,29,10,1978,29/10/1978
862,AUSR,862_R,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,18.7,,1100,250878,25,8,1978,25/8/1978
885,AUSR,885_R,Ctenophorus,nuchalis,Ctenophorus nuchalis,UNK,UNK,UNK,18.7,,1012,300878,30,8,1978,30/8/1978
1073,AUSR,1073_R,Varanus,tristis,Varanus tristis,F ,Adult,FEMALE,18.8,,1615,291078,29,10,1978,29/10/1978
930,AUSL,930_L,Strophurus,elderi,Strophurus elderi,UNK,UNK,UNK,19,,1930,161078,16,10,1978,16/10/1978
1532,AUSR,1532_R,Varanus,gouldii,Varanus gouldii,F ,Adult,FEMALE,19.7,,845,181178,18,11,1978,18/11/1978
927,AUSL,927_L,Delma,butleri,Delma butleri,UNK,UNK,UNK,20.2,,1845,161078,16,10,1978,16/10/1978
827,AUSR,827_R,Ctenotus,dux,Ctenotus dux,B ,Yearling,UNK,20.3,,1105,200878,20,8,1978,20/8/1978
2067,AUSL,2067_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,20.4,,755,171278,17,12,1978,17/12/1978
1206,AUSR,1206_R,Pogona,minor,Pogona minor,UNK,UNK,UNK,20.5,,2057,41178,4,11,1978,4/11/1978
1296,AUSL,1296_L,Ctenotus,quatt,Ctenotus quatt,M ,Adult,MALE,20.8,,1102,111178,11,11,1978,11/11/1978
1298,AUSL,1298_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,20.8,,1208,111178,11,11,1978,11/11/1978
1925,AUSR,1925_R,Lophognathus,longirostris,Lophognathus longirostris,UNK,UNK,UNK,20.8,,815,121278,12,12,1978,12/12/1978
1058,AUSL,1058_L,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,21,,1530,281078,28,10,1978,28/10/1978
1787,AUSR,1787_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,21,,1145,31278,3,12,1978,3/12/1978
1760,AUSL,1760_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,21.3,,755,21278,2,12,1978,2/12/1978
1909,AUSR,1909_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,21.3,,735,111278,11,12,1978,11/12/1978
1033,AUSL,1033_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,22,,1440,271078,27,10,1978,27/10/1978
1040,AUSL,1040_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,22,,945,281078,28,10,1978,28/10/1978
1043,AUSL,1043_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,22,,1038,281078,28,10,1978,28/10/1978
1304,AUSL,1304_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,22,,1400,111178,11,11,1978,11/11/1978
2074,AUSL,2074_L,Cryptoblepharus,buchananii,Cryptoblepharus buchananii,UNK,UNK,UNK,22,,830,171278,17,12,1978,17/12/1978
852,AUSL,852_L,Menetia,greyii,Menetia greyii,UNK,UNK,UNK,22.4,,1210,240878,24,8,1978,24/8/1978
986,AUSL,986_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.6,,756,251078,25,10,1978,25/10/1978
2040,AUSL,2040_L,Lerista,bipes,Lerista bipes,UNK,UNK,UNK,22.6,,900,161278,16,12,1978,16/12/1978
1044,AUSL,1044_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,22.8,,1048,281078,28,10,1978,28/10/1978
1112,AUSR,1112_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,23,,915,11178,1,11,1978,1/11/1978
1380,AUSL,1380_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,23.2,,900,131178,13,11,1978,13/11/1978
2131,AUSL,2131_L,Ctenotus,ariadnae,Ctenotus ariadnae,B ,Yearling,UNK,23.4,,747,181278,18,12,1978,18/12/1978
2132,AUSL,2132_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,23.4,,752,181278,18,12,1978,18/12/1978
815,AUSD,815_D,Ctenophorus,nuchalis,Ctenophorus nuchalis,UNK,UNK,UNK,23.5,,1408,180878,18,8,1978,18/8/1978
1045,AUSL,1045_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,23.8,,1055,281078,28,10,1978,28/10/1978
901,AUSR,901_R,Ctenotus,dux,Ctenotus dux,B ,Yearling,UNK,24,,1525,310878,31,8,1978,31/8/1978
1813,AUSR,1813_R,Ctenophorus,clayi,Ctenophorus clayi,F ,Adult,FEMALE,24,,740,51278,5,12,1978,5/12/1978
1089,AUSR,1089_R,Varanus,tristis,Varanus tristis,UNK,UNK,UNK,24.4,,1015,301078,30,10,1978,30/10/1978
1672,AUSL,1672_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,24.9,,1020,291178,29,11,1978,29/11/1978
1701,AUSL,1701_L,Cryptoblepharus,buchananii,Cryptoblepharus buchananii,UNK,UNK,UNK,25.6,,845,301178,30,11,1978,30/11/1978
2134,AUSL,2134_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,25.7,,815,181278,18,12,1978,18/12/1978
1641,AUSL,1641_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.4,,910,281178,28,11,1978,28/11/1978
2043,AUSL,2043_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.4,,945,161278,16,12,1978,16/12/1978
1414,AUSL,1414_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,26.5,,1046,141178,14,11,1978,14/11/1978
2136,AUSL,2136_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,26.7,,907,181278,18,12,1978,18/12/1978
1931,AUSR,1931_R,Ctenotus,helenae,Ctenotus helenae,UNK,UNK,UNK,26.8,,1000,121278,12,12,1978,12/12/1978
2141,AUSL,2141_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,27.2,,935,181278,18,12,1978,18/12/1978
1450,AUSR,1450_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,27.3,,906,151178,15,11,1978,15/11/1978
1418,AUSL,1418_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,27.4,,1120,141178,14,11,1978,14/11/1978
1707,AUSL,1707_L,Ctenotus,calurus,Ctenotus calurus,UNK,UNK,UNK,27.4,,949,301178,30,11,1978,30/11/1978
2046,AUSL,2046_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,27.4,,1037,161278,16,12,1978,16/12/1978
1179,AUSR,1179_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,28,,1945,31178,3,11,1978,3/11/1978
1180,AUSR,1180_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,28,,1947,31178,3,11,1978,3/11/1978
1712,AUSL,1712_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,28,,1040,301178,30,11,1978,30/11/1978
2146,AUSL,2146_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,28.2,,1023,181278,18,12,1978,18/12/1978
2050,AUSL,2050_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,28.5,,1127,161278,16,12,1978,16/12/1978
1950,AUSR,1950_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,28.6,,920,131278,13,12,1978,13/12/1978
1886,AUSR,1886_R,Moloch,horridus,Moloch horridus,UNK,UNK,UNK,28.7,,920,101278,10,12,1978,10/12/1978
1938,AUSR,1938_R,Strophurus,elderi,Strophurus elderi,J ,Juvenile,UNK,29,,1704,121278,12,12,1978,12/12/1978
2119,AUSL,2119_L,Ctenotus,grandis,Ctenotus grandis,UNK,UNK,UNK,29.1,,1715,171278,17,12,1978,17/12/1978
2086,AUSL,2086_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,29.3,,1103,171278,17,12,1978,17/12/1978
2181,AUSL,2181_L,Ctenotus,calurus,Ctenotus calurus,UNK,UNK,UNK,29.3,,820,271278,27,12,1978,27/12/1978
2184,AUSL,2184_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,29.5,,858,271278,27,12,1978,27/12/1978
1876,AUSR,1876_R,Gehyra,variegata,Gehyra variegata,F ,Adult,FEMALE,30,,1955,91278,9,12,1978,9/12/1978
1677,AUSL,1677_L,Ctenotus,pantherinus,Ctenotus pantherinus,J ,Juvenile,UNK,30.4,,1437,291178,29,11,1978,29/11/1978
1719,AUSL,1719_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,30.4,,1015,301178,30,11,1978,30/11/1978
1978,AUSR,1978_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,30.5,,1910,141278,14,12,1978,14/12/1978
1723,AUSL,1723_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,31.7,,1622,301178,30,11,1978,30/11/1978
2116,AUSL,2116_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,31.8,,1647,171278,17,12,1978,17/12/1978
2244,AUSR,2244_R,Ctenotus,nasutus,Ctenotus nasutus,B ,Yearling,UNK,31.8,,817,301278,30,12,1978,30/12/1978
1616,AUSL,1616_L,Varanus,tristis,Varanus tristis,M ,Adult,MALE,32,,924,221178,22,11,1978,22/11/1978
1645,AUSL,1645_L,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,32,,1610,281178,28,11,1978,28/11/1978
2164,AUSL,2164_L,Ctenotus,quatt,Ctenotus quatt,B ,Yearling,UNK,32.4,,1154,181278,18,12,1978,18/12/1978
2003,AUSR,2003_R,Ctenotus,quatt,Ctenotus quatt,UNK,UNK,UNK,33,,940,151278,15,12,1978,15/12/1978
1737,AUSL,1737_L,Ctenophorus,isolepis,Ctenophorus isolepis,F ,Adult,FEMALE,34.4,,1715,11278,1,12,1978,1/12/1978
1734,AUSL,1734_L,Ctenophorus,isolepis,Ctenophorus isolepis,M ,Adult,MALE,34.4,,940,11278,1,12,1978,1/12/1978
1722,AUSL,1722_L,Ctenophorus,isolepis,Ctenophorus isolepis,UNK,UNK,UNK,35.3,,1508,301178,30,11,1978,30/11/1978
3374,AUSL,3374_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,20.9,21.5,2020,260279,26,2,1979,26/2/1979
2791,AUSR,2791_R,Strophurus,ciliaris,Strophurus ciliaris,F ,Adult,FEMALE,22.9,21.8,2013,40279,4,2,1979,4/2/1979
3377,AUSL,3377_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,M,Adult,MALE,20.9,21.9,2009,260279,26,2,1979,26/2/1979
3272,AUSL,3272_L,Rhynchoedura,ornata,Rhynchoedura ornata,UNK,UNK,UNK,21.8,22.4,2112,240279,24,2,1979,24/2/1979
2775,AUSR,2775_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,21.6,22.5,1950,30279,3,2,1979,3/2/1979
3455,AUSL,3455_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.2,22.6,2101,280279,28,2,1979,28/2/1979
3454,AUSL,3454_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.3,22.6,2059,280279,28,2,1979,28/2/1979
3271,AUSL,3271_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,21.8,22.6,2110,240279,24,2,1979,24/2/1979
3456,AUSL,3456_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.2,22.6,2114,280279,28,2,1979,28/2/1979
2776,AUSR,2776_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.6,22.7,2010,30279,3,2,1979,3/2/1979
3453,AUSL,3453_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,19.3,22.8,2058,280279,28,2,1979,28/2/1979
2925,AUSL,2925_L,Rhynchoedura,ornata,Rhynchoedura ornata,F ,Adult,FEMALE,22.4,23,2145,130279,13,2,1979,13/2/1979
2924,AUSL,2924_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,21.4,23.1,2030,130279,13,2,1979,13/2/1979
2792,AUSR,2792_R,Strophurus,ciliaris,Strophurus ciliaris,M ,Adult,MALE,23.6,23.1,2017,40279,4,2,1979,4/2/1979
2794,AUSR,2794_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,23.3,2025,40279,4,2,1979,4/2/1979
2926,AUSL,2926_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.8,23.5,2200,130279,13,2,1979,13/2/1979
3463,AUSL,3463_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,23.6,2047,280279,28,2,1979,28/2/1979
3789,AUSR,3789_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,24.4,23.7,2105,60379,6,3,1979,6/3/1979
3462,AUSL,3462_L,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,22.4,23.8,2030,280279,28,2,1979,28/2/1979
3376,AUSL,3376_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.5,23.8,1925,260279,26,2,1979,26/2/1979
2922,AUSL,2922_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.7,23.8,2035,130279,13,2,1979,13/2/1979
3461,AUSL,3461_L,Strophurus,elderi,Strophurus elderi,UNK,UNK,UNK,24.7,23.8,2017,280279,28,2,1979,28/2/1979
3867,AUSR,3867_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,20,24,625,90379,9,3,1979,9/3/1979
3375,AUSL,3375_L,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,21.6,24,2025,260279,26,2,1979,26/2/1979
2923,AUSL,2923_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,22.7,24,2025,130279,13,2,1979,13/2/1979
3736,AUSR,3736_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,26,24,2151,50379,5,3,1979,5/3/1979
2789,AUSR,2789_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24,24.2,1935,40279,4,2,1979,4/2/1979
3073,AUSL,3073_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,24.5,24.3,2000,160279,16,2,1979,16/2/1979
3452,AUSL,3452_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,22.4,24.4,2017,280279,28,2,1979,28/2/1979
3450,AUSL,3450_L,Gehyra,variegata,Gehyra variegata,F ,Adult,FEMALE,23.4,24.5,1941,280279,28,2,1979,28/2/1979
3449,AUSL,3449_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.4,24.5,1937,280279,28,2,1979,28/2/1979
3505,AUSL,3505_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,UNK,UNK,UNK,24.6,24.5,2020,10379,1,3,1979,1/3/1979
3737,AUSR,3737_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.9,24.5,2229,50379,5,3,1979,5/3/1979
2642,AUSR,2642_R,Nephrurus,laevissimus,Nephrurus laevissimus,F ,Adult,FEMALE,25.4,24.5,2055,260179,26,1,1979,26/1/1979
3615,AUSR,3615_R,Ctenotus,dux,Ctenotus dux,UNK,UNK,UNK,17,24.6,635,40379,4,3,1979,4/3/1979
3458,AUSL,3458_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.6,24.6,2054,280279,28,2,1979,28/2/1979
2788,AUSR,2788_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.7,24.7,1930,40279,4,2,1979,4/2/1979
3788,AUSR,3788_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.3,24.8,2055,60379,6,3,1979,6/3/1979
2640,AUSR,2640_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26.1,24.8,2040,260179,26,1,1979,26/1/1979
3739,AUSR,3739_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,24.9,24.9,2240,50379,5,3,1979,5/3/1979
3373,AUSL,3373_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,22.5,25,1930,260279,26,2,1979,26/2/1979
2790,AUSR,2790_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23.8,25,1950,40279,4,2,1979,4/2/1979
3738,AUSR,3738_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,25,25,2232,50379,5,3,1979,5/3/1979
3451,AUSL,3451_L,Gehyra,variegata,Gehyra variegata,J ,Juvenile,UNK,22.5,25.1,2005,280279,28,2,1979,28/2/1979
3823,AUSR,3823_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,27.8,25.3,2055,70379,7,3,1979,7/3/1979
3460,AUSL,3460_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.4,25.4,1953,280279,28,2,1979,28/2/1979
3459,AUSL,3459_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,24.9,25.4,1940,280279,28,2,1979,28/2/1979
3785,AUSR,3785_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.1,25.4,1955,60379,6,3,1979,6/3/1979
3209,AUSR,3209_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,27.2,25.4,2040,190279,19,2,1979,19/2/1979
3860,AUSR,3860_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,,25.4,2200,80379,8,3,1979,8/3/1979
3795,AUSR,3795_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,24.4,25.5,2044,60379,6,3,1979,6/3/1979
3072,AUSL,3072_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,25.7,25.5,1938,160279,16,2,1979,16/2/1979
2641,AUSR,2641_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.1,25.5,2048,260179,26,1,1979,26/1/1979
2661,AUSR,2661_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.2,25.5,2050,270179,27,1,1979,27/1/1979
3780,AUSR,3780_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.4,25.5,1918,60379,6,3,1979,6/3/1979
3895,AUSR,3895_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,30.8,25.5,1955,100379,10,3,1979,10/3/1979
3778,AUSR,3778_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,25.6,2035,60379,6,3,1979,6/3/1979
3782,AUSR,3782_R,Nephrurus,laevissimus,Nephrurus laevissimus,B ,Yearling,UNK,26.4,25.6,1940,60379,6,3,1979,6/3/1979
3786,AUSR,3786_R,Strophurus,ciliaris,Strophurus ciliaris,UNK,UNK,UNK,22.8,25.8,2025,60379,6,3,1979,6/3/1979
3457,AUSL,3457_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,23,25.8,2002,280279,28,2,1979,28/2/1979
2769,AUSR,2769_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,25.8,1930,20279,2,2,1979,2/2/1979
3071,AUSL,3071_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,25.3,25.8,1935,160279,16,2,1979,16/2/1979
3781,AUSR,3781_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.5,25.8,1930,60379,6,3,1979,6/3/1979
3509,AUSL,3509_L,Pogona,minor,Pogona minor,UNK,UNK,UNK,24.4,25.9,2000,10379,1,3,1979,1/3/1979
3506,AUSL,3506_L,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25,25.9,2025,10379,1,3,1979,1/3/1979
3794,AUSR,3794_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26,25.9,2038,60379,6,3,1979,6/3/1979
3233,AUSR,3233_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,27.4,25.9,1952,200279,20,2,1979,20/2/1979
3743,AUSR,3743_R,Gehyra,variegata,Gehyra variegata,B ,Yearling,UNK,23,26,855,60379,6,3,1979,6/3/1979
2793,AUSR,2793_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,23.5,26,1945,40279,4,2,1979,4/2/1979
2983,AUSL,2983_L,Rhynchoedura,ornata,Rhynchoedura ornata,M ,Adult,MALE,24,26,2008,140279,14,2,1979,14/2/1979
2982,AUSL,2982_L,Diplodactylus,conspicillatus,Diplodactylus conspicillatus,M,Adult,MALE,24.4,26,2000,140279,14,2,1979,14/2/1979
2980,AUSL,2980_L,Rhynchoedura,ornata,Rhynchoedura ornata,JF,Juvenile,FEMALE,24.5,26,1945,140279,14,2,1979,14/2/1979
3777,AUSR,3777_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.2,26,2015,60379,6,3,1979,6/3/1979
2576,AUSR,2576_R,Gehyra,variegata,Gehyra variegata,M ,Adult,MALE,26,26,2056,200179,20,1,1979,20/1/1979
3503,AUSL,3503_L,Rhynchoedura,ornata,Rhynchoedura ornata,F ,Adult,FEMALE,26.3,26,1937,10379,1,3,1979,1/3/1979
2639,AUSR,2639_R,Nephrurus,laevissimus,Nephrurus laevissimus,M ,Adult,MALE,26.5,26,1937,260179,26,1,1979,26/1/1979
3603,AUSR,3603_R,Nephrurus,laevissimus,Nephrurus laevissimus,UNK,UNK,UNK,26.5,26,2015,30379,3,3,1979,3/3/1979
3573,AUSL,3573_L,Moloch,horridus,Moloch horridus,UNK,UNK,UNK,23.1,26.1,808,30379,3,3,1979,3/3/1979
3776,AUSR,3776_R,Gehyra,variegata,Gehyra variegata,UNK,UNK,UNK,25.4,26.1,2010,60379,6,3,1979,6/3/1979
3734,AUSR,3734_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,25.9,26.1,2116,50379,5,3,1979,5/3/1979
3733,AUSR,3733_R,Diplodactylus,stenodactylus,Diplodactylus stenodactylus,UNK,UNK,UNK,26.1,26.1,2059,50379,5,3,1979,5/3/1979
