number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v
20098,KLL,20.43,-26.23,Meroles suborbitalis,M,5/07/1970,14.75,3.5,55,129,34.1,24.4,7,5.Kalahari-LC-FieldBook-16426-18493.pdf,1445,winter,diurnal,yes,no,0.105
20859,KLL,20.43,-26.23,Meroles suborbitalis,M,11/09/1970,14.07,5.2,61,131,35.4,20.7,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1404,spring,diurnal,yes,no,0.105
20954,KLA,20.43,-27.22,Meroles suborbitalis,F,20/09/1970,10.77,4.9,58,NA,35.3,27.4,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1046,spring,diurnal,yes,no,0.105
21275,KLD,21.54,-27.17,Meroles suborbitalis,M,28/09/1970,16.52,4.2,58,129,NA,NA,9,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1631,spring,diurnal,yes,no,0.105
21295,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,2/10/1970,10.48,2.2,45,NA,35.1,22.6,10,7.Kalahari-LC-FieldBook-18528-19938.pdf,1029,spring,diurnal,no,no,0.105
21474,KLD,21.54,-27.17,Trachylepis occidentalis,M,7/10/1970,16.22,4,55,92,32.6,27.6,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1613,spring,diurnal,no,no,0.105
17185,KLM,19.49,-26.22,Acontias kgalagadi,F,9/02/1970,21.38,2,131,20,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,2123,summer,fossorial,yes,no,0.1045
21077,KLX,21.25,-27.22,Acontias gariepensis,M,24/09/1970,NA,1.2,109,20,NA,NA,9,1.Kalahari-RBH-FieldBook 15002-165073,NA,spring,fossorial,no,no,0.104
20484,KLB,20.27,-27,Acontias gariepensis,J,11/08/1970,NA,0.3,89,15,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.103
20150,KLK,20.44,-25.45,Acontias kgalagadi,M,7/07/1970,NA,2.7,146,24,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.102
15722,KLB,20.27,-27,Pedioplanis namaquensis,M,28/12/1969,18.05,NA,53,NA,36,36.8,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1803,summer,diurnal,yes,no,0.101
16985,KLK,20.44,-25.45,Chondrodactylus bibronii,M,6/02/1970,20.2,20.2,89,66,28.1,28,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2012,summer,nocturnal,no,no,0.101
19355,KLL,20.43,-26.23,Agama aculeata,F,11/05/1970,13.97,3,47,57,35.3,23.4,5,1.Kalahari-RBH-FieldBook 15002-165073,1358,autumn,diurnal,no,no,0.101
19389,KLK,20.44,-25.45,Trachylepis sparsa,M,12/05/1970,14.47,15.5,88,NA,NA,25.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1428,autumn,diurnal,yes,no,0.101
19719,KLT,22.28,-26.08,Ptenopus garrulus,M,22/05/1970,NA,1,35,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,autumn,nocturnal,no,no,0.101
19889,KLK,20.44,-25.45,Trachylepis sparsa,M,1/06/1970,13.17,2.5,53,NA,34.1,16.7,6,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1310,winter,diurnal,no,no,0.101
20074,KLK,20.44,-25.45,Acontias kgalagadi,F,6/07/1970,11.8,3.5,151,22,NA,NA,7,2.Kalahari-LC-FieldBook-15001-16385.pdf,1148,winter,fossorial,yes,no,0.101
20645,KLT,22.28,-26.08,Trachylepis spilogaster,M,19/08/1970,14.25,7.5,73,NA,NA,NA,8,10.Kalahari-FieldBook-33412-21717.pdf,1415,winter,diurnal,yes,no,0.101
21021,KLA,20.43,-27.22,Nucras tessellata,M,22/09/1970,11.73,2.6,54,NA,40.6,32.6,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1144,spring,diurnal,no,no,0.101
21313,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,2/10/1970,13.5,2.3,45,108,36.3,26.7,10,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1330,spring,diurnal,no,no,0.101
21413,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,5/10/1970,11.75,2.5,50,NA,NA,NA,10,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1145,spring,diurnal,no,no,0.101
21467,KLT,22.28,-26.08,Pachydactylus wahlbergii,F,6/10/1970,20.58,2.3,48,46,23.6,23.5,10,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2035,spring,nocturnal,no,no,0.101
15008,KLI,22,-27.52,Trachylepis sparsa,F,23/11/1969,NA,NA,NA,NA,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,spring,diurnal,yes,no,0.1
15049,KLK,20.44,-25.45,Trachylepis sparsa,F,27/11/1969,NA,NA,NA,NA,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,spring,diurnal,yes,no,0.1
15057,KLL,20.43,-26.23,Heliobolus lugubris,F,28/11/1969,10.67,NA,55,140,NA,NA,11,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1040,spring,diurnal,no,no,0.1
15062,KLL,20.43,-26.23,Trachylepis sparsa,F,28/11/1969,11.92,NA,74,96,34,29.6,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1155,spring,diurnal,yes,no,0.1
15075,KLL,20.43,-26.23,Trachylepis sparsa,F,28/11/1969,11.42,NA,81,116,31.4,29.5,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1125,spring,diurnal,yes,no,0.1
15099,KLK,20.44,-25.45,Trachylepis sparsa,F,29/11/1969,11.92,NA,75,109,37,35.2,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1155,spring,diurnal,yes,no,0.1
15102,KLK,20.44,-25.45,Trachylepis spilogaster,F,29/11/1969,12.25,NA,73,92,37.6,35.8,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1215,spring,diurnal,yes,no,0.1
15118,KLL,20.43,-26.23,Trachylepis sparsa,F,28/11/1969,16.07,NA,83,70,33.1,32,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1604,spring,diurnal,yes,no,0.1
15127,KLL,20.43,-26.23,Chondrodactylus angulifer,M,28/11/1969,NA,NA,88,64,24.8,24.2,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,spring,nocturnal,no,no,0.1
15149,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,30/11/1969,16.68,NA,54,121,40.1,36.7,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1641,spring,diurnal,no,no,0.1
15169,KLI,21.48,-27.04,Trachylepis spilogaster,F,2/12/1969,14.83,NA,75,58,36.3,34,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1450,summer,diurnal,yes,no,0.1
15174,KLK,20.44,-25.45,Trachylepis occidentalis,F,29/11/1969,18.42,NA,64,116,37.6,34.8,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1825,spring,diurnal,no,no,0.1
15237,KLI,20.53,-26.48,Pachydactylus wahlbergii,M,5/12/1969,21.7,NA,43,32,NA,NA,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,2142,summer,nocturnal,no,no,0.1
15239,KLI,20.53,-26.48,Meroles suborbitalis,M,5/12/1969,8.6,NA,55,85,35.8,24.4,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,836,summer,diurnal,yes,no,0.1
15247,KLI,21.33,-26.51,Trachylepis spilogaster,F,4/12/1969,NA,NA,NA,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,NA,no,0.1
15273,KLI,19.56,-27.14,Meroles suborbitalis,M,7/12/1969,18.85,NA,33,80,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1851,summer,diurnal,no,no,0.1
15275,KLI,19.56,-27.14,Chondrodactylus angulifer,F,7/12/1969,21.88,NA,86,35,23.5,24.9,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2153,summer,nocturnal,no,no,0.1
15278,KLI,19.56,-27.14,Chondrodactylus angulifer,F,7/12/1969,23.3,NA,85,57,21.8,22.5,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2318,summer,nocturnal,no,no,0.1
15288,KLI,19.56,-27.14,Trachylepis occidentalis,M,8/12/1969,10.37,NA,84,113,36.4,26,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1022,summer,diurnal,yes,no,0.1
15292,KLI,19.56,-27.14,Nucras tessellata,M,8/12/1969,15.72,NA,56,143,38.7,30.3,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1543,summer,diurnal,no,no,0.1
15296,KLI,19.56,-27.14,Pedioplanis namaquensis,F,8/12/1969,NA,NA,51,111,NA,NA,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,summer,diurnal,no,no,0.1
15301,KLI,19.56,-27.14,Pedioplanis lineoocellata,M,9/12/1969,NA,NA,60,NA,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,0.1
15304,KLI,19.56,-27.14,Nucras tessellata,F,9/12/1969,NA,NA,61,122,NA,NA,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,summer,diurnal,no,no,0.1
15324,KLI,19.56,-27.14,Pedioplanis namaquensis,F,8/12/1969,9.23,NA,53,116,36.4,20.6,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,914,summer,diurnal,yes,no,0.1
15330,KLI,19.56,-27.14,Pedioplanis lineoocellata,M,8/12/1969,16.75,NA,55,112,NA,30.4,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1645,summer,diurnal,no,no,0.1
15335,KLI,19.56,-27.14,Pedioplanis namaquensis,F,9/12/1969,NA,NA,52,108,NA,NA,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,summer,diurnal,no,no,0.1
15337,KLI,19.56,-27.14,Meroles suborbitalis,M,9/12/1969,NA,NA,60,110,NA,NA,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,diurnal,yes,no,0.1
15343,KLI,19.5,-26.33,Pachydactylus wahlbergii,F,9/12/1969,0.5,NA,49,44,NA,NA,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,30,summer,nocturnal,no,no,0.1
15347,KLI,19.5,-26.33,Trachylepis sparsa,F,10/12/1969,9.58,NA,50,70,NA,29.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,935,summer,diurnal,no,no,0.1
15360,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,11/12/1969,15.07,NA,59,118,NA,38.6,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1504,summer,diurnal,yes,no,0.1
15363,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,11/12/1969,17.08,NA,57,130,40.6,36.2,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1705,summer,diurnal,yes,no,0.1
15364,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,11/12/1969,17.17,NA,52,97,NA,36.6,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1710,summer,diurnal,no,no,0.1
15387,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,11/12/1969,16.83,NA,58,120,39,35.4,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1650,summer,diurnal,yes,no,0.1
15389,KLL,20.43,-26.23,Heliobolus lugubris,M,11/12/1969,17.18,NA,58,143,38.5,37,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1711,summer,diurnal,yes,no,0.1
15396,KLL,20.43,-26.23,Chondrodactylus angulifer,M,11/12/1969,21.17,NA,89,66,26.6,28.2,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2110,summer,nocturnal,no,no,0.1
15413,KLL,20.43,-26.23,Meroles suborbitalis,M,11/12/1969,17.92,NA,54,NA,38.7,35.6,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,1755,summer,diurnal,yes,no,0.1
15414,KLL,20.43,-26.23,Meroles suborbitalis,F,11/12/1969,17.97,NA,59,112,39,35.4,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,1758,summer,diurnal,yes,no,0.1
15441,KLK,20.44,-25.45,Trachylepis sparsa,M,12/12/1969,14.87,NA,82,86,34.8,35,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1452,summer,diurnal,yes,no,0.1
15445,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,12/12/1969,14.9,NA,60,122,NA,36,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1454,summer,diurnal,yes,no,0.1
15482,KLI,19.41,-26.22,Chondrodactylus angulifer,F,13/12/1969,NA,NA,93,68,NA,NA,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,summer,nocturnal,no,no,0.1
15502,KLM,19.49,-26.22,Pedioplanis lineoocellata,F,14/12/1969,NA,NA,63,142,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,0.1
15504,KLM,19.49,-26.22,Pedioplanis lineoocellata,M,14/12/1969,17.17,NA,51,105,40.4,33.4,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1710,summer,diurnal,no,no,0.1
15515,KLM,19.49,-26.22,Pedioplanis lineoocellata,M,14/12/1969,17.62,NA,56,128,38,33,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1737,summer,diurnal,yes,no,0.1
15541,KLM,19.49,-26.22,Trachylepis occidentalis,M,14/12/1969,23.17,NA,86,114,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2310,summer,diurnal,yes,no,0.1
15548,KLI,20.53,-27.51,Meroles suborbitalis,M,16/12/1969,18.68,NA,29,73,NA,35,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1841,summer,diurnal,no,no,0.1
15559,KLI,20.53,-27.51,Trachylepis sparsa,F,16/12/1969,18.92,NA,74,92,35.6,34.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1855,summer,diurnal,yes,no,0.1
15574,KLI,20.53,-27.51,Pedioplanis lineoocellata,F,17/12/1969,9.05,NA,59,121,NA,31.4,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,903,summer,diurnal,yes,no,0.1
15590,KLI,22.32,-26.45,Trachylepis spilogaster,M,19/12/1969,9.42,NA,78,90,36.8,24.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,925,summer,diurnal,yes,no,0.1
15602,KLI,22.31,-26.19,Trachylepis spilogaster,M,20/12/1969,11.83,NA,62,86,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1150,summer,diurnal,yes,no,0.1
15610,KLI,21.48,-27.04,Trachylepis spilogaster,F,22/12/1969,9.42,NA,63,98,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,925,summer,diurnal,yes,no,0.1
15624,KLI,21.48,-27.04,Pachydactylus wahlbergii,F,21/12/1969,22.48,NA,60,47,NA,25.3,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,2229,summer,nocturnal,no,no,0.1
15629,KLG,22.16,-28.13,Pedioplanis lineoocellata,M,22/12/1969,16.75,NA,53,130,35.5,33.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1645,summer,diurnal,no,no,0.1
15645,KLG,22.16,-28.13,Pedioplanis lineoocellata,M,23/12/1969,9.92,NA,59,126,38,31.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,955,summer,diurnal,yes,no,0.1
15647,KLG,22.16,-28.13,Meroles suborbitalis,M,23/12/1969,10.08,NA,62,136,38.3,31,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1005,summer,diurnal,yes,no,0.1
15678,KLA,20.43,-27.22,Chondrodactylus angulifer,M,26/12/1969,21.62,NA,96,65,25.7,23.6,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2137,summer,nocturnal,no,no,0.1
15687,KLB,20.27,-27,Pedioplanis lineoocellata,F,27/12/1969,NA,NA,58,NA,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,0.1
15706,KLB,20.27,-27,Pedioplanis namaquensis,F,28/12/1969,11.67,NA,52,103,40.4,34.4,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1140,summer,diurnal,no,no,0.1
15707,KLB,20.27,-27,Agama aculeata,M,28/12/1969,11.83,NA,36,43,NA,35.1,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,1150,summer,diurnal,no,no,0.1
15724,KLB,20.27,-27,Pedioplanis namaquensis,F,28/12/1969,18.35,NA,50,101,38.8,36.3,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1821,summer,diurnal,no,no,0.1
15729,KLB,20.27,-27,Chondrodactylus angulifer,M,28/12/1969,NA,NA,85,46,25,27.8,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,summer,nocturnal,no,no,0.1
15730,KLB,20.27,-27,Pedioplanis namaquensis,F,29/12/1969,NA,NA,52,115,38,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,no,no,0.1
15736,KLB,20.27,-27,Pedioplanis lineoocellata,M,28/12/1969,18.45,NA,57,133,37.9,35.7,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1827,summer,diurnal,yes,no,0.1
15749,KLM,19.49,-26.22,Chondrodactylus angulifer,M,30/12/1969,22.73,NA,55,40,28.2,27.2,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2244,summer,nocturnal,no,no,0.1
15758,KLM,19.49,-26.22,Chondrodactylus angulifer,M,29/12/1969,23.17,NA,45,35,NA,32.3,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2310,summer,nocturnal,no,no,0.1
15797,KLA,20.43,-27.22,Meroles suborbitalis,F,1/01/1970,16.72,NA,43,101,32.2,32.2,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1643,summer,diurnal,no,no,0.1
15852,KLA,20.43,-27.22,Trachylepis sparsa,M,2/01/1970,NA,NA,70,97,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,no,no,0.1
15870,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,3/01/1970,10.87,NA,56,92,NA,31,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,1052,summer,diurnal,yes,no,0.1
15895,KLG,22.16,-28.13,Agama aculeata,M,4/01/1970,18.4,NA,36,41,NA,31.3,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,1824,summer,diurnal,no,no,0.1
15902,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,5/01/1970,NA,NA,59,113,35.4,24.6,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,0.1
15911,KLG,22.16,-28.13,Trachylepis punctulata,M,5/01/1970,11,NA,43,62,NA,29.8,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1100,summer,diurnal,yes,no,0.1
15920,KLG,22.16,-28.13,Pedioplanis namaquensis,M,4/01/1970,17.88,NA,52,102,NA,31.7,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1753,summer,diurnal,no,no,0.1
15934,KLI,22,-27.4,Trachylepis sparsa,F,5/01/1970,17.25,NA,74,NA,35.5,35.1,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1715,summer,diurnal,yes,no,0.1
15952,KLT,22.28,-26.08,Chondrodactylus angulifer,M,6/01/1970,21.38,NA,52,42,NA,28.3,1,5.Kalahari-LC-FieldBook-16426-18493.pdf,2123,summer,nocturnal,no,no,0.1
15955,KLI,22,-27.4,Pedioplanis lineoocellata,F,5/01/1970,18.05,NA,58,118,NA,35.6,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,1803,summer,diurnal,yes,no,0.1
15961,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,6/01/1970,21.9,NA,52,37,NA,27.3,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,2154,summer,nocturnal,no,no,0.1
15963,KLT,22.28,-26.08,Chondrodactylus angulifer,F,6/01/1970,22.03,NA,63,48,NA,27,1,5.Kalahari-LC-FieldBook-16426-18493.pdf,2202,summer,nocturnal,no,no,0.1
16018,KLT,22.28,-26.08,Trachylepis spilogaster,M,7/01/1970,17.25,NA,70,79,37.8,34.7,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1715,summer,diurnal,yes,no,0.1
16035,KLD,21.54,-27.17,Trachylepis occidentalis,M,9/01/1970,9.92,NA,90,29,NA,33,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,summer,diurnal,yes,no,0.1
16046,KLD,21.54,-27.17,Pachydactylus capensis,M,9/01/1970,21.17,NA,65,48,30.8,30,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2110,summer,nocturnal,no,no,0.1
16050,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,10/01/1970,8.67,NA,67,157,39.5,30.5,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,840,summer,diurnal,yes,no,0.1
16054,KLD,21.54,-27.17,Agama aculeata,F,9/01/1970,18.42,NA,44,54,37.8,37.1,1,1.Kalahari-RBH-FieldBook 15002-165073,1825,summer,diurnal,no,no,0.1
16080,KLD,21.54,-27.17,Ptenopus garrulus,F,21/01/1970,20.75,2.2,49,NA,NA,29.4,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2045,summer,nocturnal,no,no,0.1
16087,KLD,21.54,-27.17,Trachylepis occidentalis,M,22/01/1970,9,9.5,76,128,35.8,31.9,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,900,summer,diurnal,no,no,0.1
16091,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,22/01/1970,20.5,1,42,44,NA,29.7,1,1.Kalahari-RBH-FieldBook 15002-165073,2030,summer,nocturnal,no,no,0.1
16096,KLD,21.54,-27.17,Agama aculeata,M,22/01/1970,9.22,2.2,40,50,39.2,32.3,1,1.Kalahari-RBH-FieldBook 15002-165073,913,summer,diurnal,no,no,0.1
16111,KLD,21.54,-27.17,Ptenopus garrulus,F,21/01/1970,23.13,2.5,50,39,28.6,27.9,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,2308,summer,nocturnal,no,no,0.1
16115,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,21/01/1970,15.33,5.8,66,147,38.4,36.2,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,1520,summer,diurnal,yes,no,0.1
16118,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,21/01/1970,NA,5.3,61,NA,NA,NA,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,summer,diurnal,yes,no,0.1
16121,KLD,21.54,-27.17,Pedioplanis lineoocellata,F,21/01/1970,NA,5,60,NA,NA,NA,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,summer,diurnal,yes,no,0.1
16130,KLD,21.54,-27.17,Ptenopus garrulus,F,21/01/1970,21.13,3,51,39,31.2,28.7,1,10.Kalahari-FieldBook-33412-21717.pdf,2108,summer,nocturnal,no,no,0.1
16134,KLD,21.54,-27.17,Agama aculeata,M,22/01/1970,8.88,1.7,40,53,37.5,31.7,1,1.Kalahari-RBH-FieldBook 15002-165073,853,summer,diurnal,no,no,0.1
16167,KLT,22.28,-26.08,Pedioplanis namaquensis,F,23/01/1970,8.82,3.5,55,92,NA,NA,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,849,summer,diurnal,yes,no,0.1
16177,KLT,22.28,-26.08,Pachydactylus wahlbergii,F,22/01/1970,21.33,4,60,NA,29.4,29,1,1.Kalahari-RBH-FieldBook 15002-165073,2120,summer,nocturnal,no,no,0.1
16182,KLT,22.28,-26.08,Ptenopus garrulus,M,22/01/1970,22.3,1.2,47,NA,NA,29.2,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2218,summer,nocturnal,no,no,0.1
16197,KLT,22.28,-26.08,Heliobolus lugubris,F,23/01/1970,9.47,6.2,61,117,39,31.4,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,928,summer,diurnal,yes,no,0.1
16215,KLT,22.28,-26.08,Ptenopus garrulus,F,23/01/1970,21.23,2.7,53,32,NA,26.8,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2114,summer,nocturnal,no,no,0.1
16233,KLT,22.28,-26.08,Pedioplanis namaquensis,M,24/01/1970,9.45,3.2,54,33,37.7,30.2,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,927,summer,diurnal,yes,no,0.1
16282,KLT,22.28,-26.08,Ptenopus garrulus,F,23/01/1970,21.72,0.1,25,18,NA,27.2,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2143,summer,nocturnal,no,no,0.1
16324,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,26/01/1970,8.87,6.2,61,137,NA,25.1,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,852,summer,diurnal,yes,no,0.1
16344,KLG,22.16,-28.13,Meroles suborbitalis,M,27/01/1970,9.73,1,38,90,35.6,27.9,1,5.Kalahari-LC-FieldBook-16426-18493.pdf,944,summer,diurnal,no,no,0.1
16349,KLG,22.16,-28.13,Meroles suborbitalis,F,27/01/1970,11.32,2,44,105,NA,31.9,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1119,summer,diurnal,no,no,0.1
16350,KLG,22.16,-28.13,Agama aculeata,M,27/01/1970,11.4,2,39,50,37.9,30.4,1,1.Kalahari-RBH-FieldBook 15002-165073,1124,summer,diurnal,no,no,0.1
16353,KLG,21.19,-27.46,Pedioplanis lineoocellata,F,26/01/1970,8.87,5.5,62,123,34.9,25.7,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,852,summer,diurnal,yes,no,0.1
16354,KLG,21.19,-27.46,Pedioplanis lineoocellata,M,26/01/1970,8.97,4.7,61,140,34.8,25.3,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,858,summer,diurnal,yes,no,0.1
16356,KLG,21.19,-27.46,Trachylepis sparsa,F,26/01/1970,9.17,22.2,93,124,NA,27.1,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,910,summer,diurnal,yes,no,0.1
16367,KLG,22.16,-28.13,Agama aculeata,M,26/01/1970,18.6,2,41,53,35.5,31,1,1.Kalahari-RBH-FieldBook 15002-165073,1836,summer,diurnal,no,no,0.1
16377,KLG,22.16,-28.13,Meroles suborbitalis,M,27/01/1970,11.53,1.5,42,98,NA,31.8,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1132,summer,diurnal,no,no,0.1
16381,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,27/01/1970,17.83,5,57,100,36.8,33,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1750,summer,diurnal,yes,no,0.1
16409,KLG,22.16,-28.13,Meroles suborbitalis,M,27/01/1970,17.68,1,44,99,37.4,33.2,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1741,summer,diurnal,no,no,0.1
16418,KLG,22.16,-28.13,Trachylepis occidentalis,F,28/01/1970,8.83,19.5,94,127,34,28,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,850,summer,diurnal,yes,no,0.1
16420,KLA,20.43,-27.22,Chondrodactylus angulifer,M,28/01/1970,21.25,26,97,65,32,31.6,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2115,summer,nocturnal,no,no,0.1
16421,KLA,20.43,-27.22,Chondrodactylus angulifer,F,28/01/1970,21.33,15,85,65,29.8,31.3,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2120,summer,nocturnal,no,no,0.1
