"","Region","Number","Site","Genus_species","dmy","time_orig","year_cat","Sex","Tb","Ta"
"294","KAL",16081,"KLD","Chondrodactylus_angulifer",1970-01-21,"2135","1970","F",29,28.2
"295","KAL",16425,"KLA","Chondrodactylus_angulifer",1970-01-28,"2211","1970","F",28.2,28.2
"296","KAL",16629,"KLB","Chondrodactylus_angulifer",1970-02-01,"2115","1970","F",24.8,24.4
"297","KAL",17306,"KLA","Chondrodactylus_angulifer",1970-02-12,"2320","1970","F",27.6,26.6
"298","KAL",17307,"KLA","Chondrodactylus_angulifer",1970-02-12,"2320","1970","F",27.6,26.4
"299","KAL",17357,"KLT","Chondrodactylus_angulifer",1970-02-19,"2041","1970","F",27.6,26.3
"300","KAL",17459,"KLT","Chondrodactylus_angulifer",1970-02-20,"2023","1970","M",28.8,27.2
"301","KAL",17503,"KLT","Chondrodactylus_angulifer",1970-02-20,"2125","1970","M",28.4,26.1
"302","KAL",17557,"KLT","Chondrodactylus_angulifer",1970-02-21,"2202","1970","M",28.4,27.4
"303","KAL",17697,"KLT","Chondrodactylus_angulifer",1970-02-22,"2134","1970","M",27.5,26.8
"304","KAL",17789,"KLD","Chondrodactylus_angulifer",1970-02-23,"2108","1970","F",28.7,28.1
"305","KAL",17833,"KLD","Chondrodactylus_angulifer",1970-02-24,"2039","1970","F",30.1,29
"306","KAL",17841,"KLD","Chondrodactylus_angulifer",1970-02-24,"2126","1970","M",29.3,31.4
"307","KAL",18331,"KLL","Chondrodactylus_angulifer",1970-03-11,"2044","1970","F",26.8,25.4
"308","KAL",18811,"KLX","Chondrodactylus_angulifer",1970-04-14,"1920","1970","F",24.7,24.7
"309","KAL",19127,"KLG","Chondrodactylus_angulifer",1970-04-23,"2002","1970","F",17.5,16.7
"310","KAL",21276,"KLX","Chondrodactylus_angulifer",1970-10-01,"1919","1970","M",18.7,19.7
"311","KAL",21278,"KLX","Chondrodactylus_angulifer",1970-10-01,"1947","1970","F",17.7,19.7
"312","KAL",21673,"KLR","Chondrodactylus_angulifer",1970-10-13,"2013","1970",NA,19.7,19
"313","KAL",21698,"KLI","Chondrodactylus_angulifer",1970-10-14,"2030","1970",NA,21.9,21.8
"314","KAL",15814,"KLA","Chondrodactylus_angulifer",1970-01-01,"2215","1970","F",24.4,23.4
"315","KAL",21142,"KLT","Chondrodactylus_angulifer",1970-09-25,"1949","1970","M",25.6,25.2
"316","KAL",17229,"KLM","Chondrodactylus_angulifer",1970-02-10,"2345","1970","M",26,24.7
"317","KAL",21201,"KLT","Chondrodactylus_angulifer",1970-09-26,"2009","1970","M",20.7,20.2
"318","KAL",21204,"KLT","Chondrodactylus_angulifer",1970-09-26,"2033","1970","M",20.1,19.7
"319","KAL",16435,"KLG","Chondrodactylus_angulifer",1970-01-27,"2122","1970","F",22.4,22.3
"320","KAL",16955,"KLK","Chondrodactylus_angulifer",1970-02-05,"2045","1970","F",26,27.1
"321","KAL",16214,"KLT","Chondrodactylus_angulifer",1970-01-23,"2100","1970","F",27.4,27.1
"322","KAL",17117,"KLB","Chondrodactylus_angulifer",1970-02-08,"2144","1970","M",25.4,25.8
"323","KAL",18496,"KLA","Chondrodactylus_angulifer",1970-04-01,"2048","1970","M",22.3,22.5
"324","KAL",21205,"KLT","Chondrodactylus_angulifer",1970-09-26,"2034","1970","M",20.1,19
"325","KAL",15429,"KLL","Chondrodactylus_angulifer",1969-12-11,"2135","1969","F",26.4,27.2
"326","KAL",18433,"KLK","Chondrodactylus_angulifer",1970-03-12,"2205","1970","F",25.4,24.4
"327","KAL",18442,"KLK","Chondrodactylus_angulifer",1970-03-12,"2157","1970","M",25.1,24.7
"328","KAL",21203,"KLT","Chondrodactylus_angulifer",1970-09-26,"2029","1970","M",20.4,19.5
"329","KAL",21259,"KLT","Chondrodactylus_angulifer",1970-09-27,"2119","1970","M",20.4,19
"330","KAL",16327,"KLG","Chondrodactylus_angulifer",1970-01-26,"2120","1970","F",24.7,22.8
"331","KAL",17699,"KLT","Chondrodactylus_angulifer",1970-02-22,"2211","1970","F",25.7,25.6
"332","KAL",17048,"KLB","Chondrodactylus_angulifer",1970-02-08,"2205","1970","M",24.4,23.6
"333","KAL",16825,"KLL","Chondrodactylus_angulifer",1970-02-04,"2045","1970","M",25.2,24.4
"334","KAL",20934,"KLA","Chondrodactylus_angulifer",1970-09-21,"2037","1970","F",25.6,22.7
"335","KAL",21258,"KLT","Chondrodactylus_angulifer",1970-09-27,"2104","1970","F",19.7,19.2
"336","KAL",21481,"KLD","Chondrodactylus_angulifer",1970-10-07,"1952","1970","F",21.3,20.4
"337","KAL",16561,"KLA","Chondrodactylus_angulifer",1970-01-30,"2135","1970","M",31.2,33.3
"338","KAL",21484,"KLD","Chondrodactylus_angulifer",1970-10-07,"2010","1970","F",21,19.5
"339","KAL",17204,"KLM","Chondrodactylus_angulifer",1970-02-10,"2350","1970","M",25.8,24.6
"340","KAL",15397,"KLL","Chondrodactylus_angulifer",1969-12-11,"2143","1969","F",26.8,26.6
"341","KAL",15480,"KLK","Chondrodactylus_angulifer",1969-12-12,"2142","1969","F",23.4,20
"342","KAL",16422,"KLA","Chondrodactylus_angulifer",1970-01-28,"2130","1970","F",30.8,29.8
"343","KAL",16706,"KLL","Chondrodactylus_angulifer",1970-02-03,"2138","1970","M",23.5,23.2
"344","KAL",16765,"KLL","Chondrodactylus_angulifer",1970-02-04,"2118","1970","F",25.6,24.4
"345","KAL",17118,"KLB","Chondrodactylus_angulifer",1970-02-08,"2151","1970","M",24.9,24
"346","KAL",17225,"KLM","Chondrodactylus_angulifer",1970-02-10,"2332","1970","F",26,24.4
"347","KAL",17235,"KLM","Chondrodactylus_angulifer",1970-02-10,"2326","1970","F",24.6,23.3
"348","KAL",17303,"KLA","Chondrodactylus_angulifer",1970-02-12,"2238","1970","M",29.4,26.9
"349","KAL",17721,"KLT","Chondrodactylus_angulifer",1970-02-22,"2204","1970","F",26.6,26.4
"350","KAL",17802,"KLD","Chondrodactylus_angulifer",1970-02-23,"2150","1970","F",27.1,27
"351","KAL",17836,"KLD","Chondrodactylus_angulifer",1970-02-24,"2050","1970","F",30.1,29.2
"352","KAL",18443,"KLK","Chondrodactylus_angulifer",1970-03-12,"2204","1970","F",23.4,25.1
"353","KAL",21210,"KLT","Chondrodactylus_angulifer",1970-09-26,"2053","1970","M",19.3,18.9
"354","KAL",17144,"KLB","Chondrodactylus_angulifer",1970-02-08,"2231","1970","M",24.2,23
"355","KAL",17145,"KLB","Chondrodactylus_angulifer",1970-02-08,"2240","1970","M",23.9,22
"356","KAL",18637,"KLA","Chondrodactylus_angulifer",1970-04-04,"2145","1970","M",24.3,23.5
"357","KAL",18419,"KLK","Chondrodactylus_angulifer",1970-03-12,"2145","1970","M",23.1,24.8
"358","KAL",16829,"KLL","Chondrodactylus_angulifer",1970-02-04,"2150","1970","F",24.4,24.4
"359","KAL",17140,"KLB","Chondrodactylus_angulifer",1970-02-08,"2155","1970","F",24.6,23.5
"360","KAL",17143,"KLB","Chondrodactylus_angulifer",1970-02-08,"2226","1970","F",24,22.2
"361","KAL",16642,"KLB","Chondrodactylus_angulifer",1970-02-01,"2115","1970","M",25,25
"362","KAL",18572,"KLA","Chondrodactylus_angulifer",1970-04-02,"2115","1970","F",27.9,26.8
"363","KAL",18571,"KLA","Chondrodactylus_angulifer",1970-04-02,"2059","1970","M",28.2,27.1
"364","KAL",18976,"KLT","Chondrodactylus_angulifer",1970-04-18,"2046","1970","M",20,20.4
"365","KAL",15226,"KLI","Chondrodactylus_angulifer",1969-12-03,NA,"1969","M",26.4,24
"366","KAL",16108,"KLD","Chondrodactylus_angulifer",1970-01-21,"2247","1970","F",28.3,27.7
"367","KAL",16370,"KLG","Chondrodactylus_angulifer",1970-01-26,"2135","1970","F",23.7,24.2
"368","KAL",16764,"KLL","Chondrodactylus_angulifer",1970-02-04,"2111","1970","M",25.5,24.6
"369","KAL",16872,"KLL","Chondrodactylus_angulifer",1970-02-04,"2135","1970","M",24.7,24.5
"370","KAL",17022,"KLK","Chondrodactylus_angulifer",1970-02-06,"2152","1970","F",25.9,25.8
"371","KAL",21252,"KLT","Chondrodactylus_angulifer",1970-09-27,"1952","1970","M",20.9,20.7
"372","KAL",15927,"KLG","Chondrodactylus_angulifer",1970-01-04,"2156","1970","M",23.4,22.2
"373","KAL",17295,"KLA","Chondrodactylus_angulifer",1970-02-12,"2317","1970","F",27.5,25.5
"374","KAL",18634,"KLA","Chondrodactylus_angulifer",1970-04-04,"2058","1970","F",26.4,23.7
"375","KAL",15519,"KLM","Chondrodactylus_angulifer",1969-12-14,"2121","1969","F",26,24.4
"376","KAL",15928,"KLG","Chondrodactylus_angulifer",1970-01-04,"2157","1970","F",23.4,22.8
"377","KAL",16960,"KLK","Chondrodactylus_angulifer",1970-02-05,"2152","1970","M",25.6,28.1
"378","KAL",16961,"KLK","Chondrodactylus_angulifer",1970-02-05,"2155","1970","F",25.6,25.7
"379","KAL",17113,"KLB","Chondrodactylus_angulifer",1970-02-08,"2106","1970","M",26.4,26
"380","KAL",17844,"KLD","Chondrodactylus_angulifer",1970-02-24,"2146","1970","F",28.8,28.1
"381","KAL",18598,"KLA","Chondrodactylus_angulifer",1970-04-03,"2010","1970","M",25.9,23.1
"382","KAL",18603,"KLA","Chondrodactylus_angulifer",1970-04-03,"2040","1970","M",25,22.4
"383","KAL",18703,"KLB","Chondrodactylus_angulifer",1970-04-06,"2010","1970","F",23.4,22.4
"384","KAL",21495,"KLD","Chondrodactylus_angulifer",1970-10-07,"2046","1970","F",19.6,18.8
"385","KAL",15227,"KLI","Chondrodactylus_angulifer",1969-12-03,NA,"1969","M",26.4,23.8
"386","KAL",15899,"KLG","Chondrodactylus_angulifer",1970-01-04,"2215","1970","F",22.4,21.6
"387","KAL",16023,"KLT","Chondrodactylus_angulifer",1970-01-07,"2236","1970","F",28.5,27.8
"388","KAL",16708,"KLL","Chondrodactylus_angulifer",1970-02-03,"2200","1970","F",25.7,23.1
"389","KAL",17607,"KLT","Chondrodactylus_angulifer",1970-02-21,"2027","1970","M",30.2,29.6
"390","KAL",18704,"KLB","Chondrodactylus_angulifer",1970-04-06,"2025","1970","M",23,21.9
"391","KAL",21249,"KLT","Chondrodactylus_angulifer",1970-09-27,"1935","1970","M",21.7,21.7
"392","KAL",18494,"KLA","Chondrodactylus_angulifer",1970-04-01,"2033","1970","M",22.5,25.3
"393","KAL",15200,"KLI","Chondrodactylus_angulifer",1969-12-03,"2030","1969","F",27.2,24.8
"394","KAL",15321,"KLI","Chondrodactylus_angulifer",1969-12-07,"2122","1969","M",25.2,24
"395","KAL",15406,"KLL","Chondrodactylus_angulifer",1969-12-11,"2200","1969","F",26.1,26.7
"396","KAL",15533,"KLM","Chondrodactylus_angulifer",1969-12-14,"2109","1969","M",25.2,24.8
"397","KAL",15680,"KLA","Chondrodactylus_angulifer",1969-12-26,"2153","1969","F",25.4,NA
"398","KAL",16024,"KLT","Chondrodactylus_angulifer",1970-01-07,"2255","1970","F",27.9,28
"399","KAL",17262,"KLA","Chondrodactylus_angulifer",1970-02-12,"2253","1970","F",29.2,27.2
"400","KAL",17605,"KLT","Chondrodactylus_angulifer",1970-02-21,"2014","1970","F",30.5,29.8
"401","KAL",17935,"KLG","Chondrodactylus_angulifer",1970-02-27,"2028","1970","M",30.3,28.8
"402","KAL",18420,"KLK","Chondrodactylus_angulifer",1970-03-12,"2150","1970","M",23.1,22.7
"403","KAL",18599,"KLA","Chondrodactylus_angulifer",1970-04-03,"2024","1970","M",25.3,24.3
"404","KAL",18606,"KLA","Chondrodactylus_angulifer",1970-04-03,"2126","1970","M",24.5,22.4
"405","KAL",18655,"KLA","Chondrodactylus_angulifer",1970-04-04,"2045","1970","M",25.4,24.9
"406","KAL",18658,"KLB","Chondrodactylus_angulifer",1970-04-05,"2035","1970","M",24.7,25.8
"407","KAL",18656,"KLA","Chondrodactylus_angulifer",1970-04-04,"2054","1970","F",26.1,24.2
"408","KAL",18657,"KLA","Chondrodactylus_angulifer",1970-04-04,"2111","1970","F",25.6,25.2
"409","KAL",15225,"KLI","Chondrodactylus_angulifer",1969-12-03,NA,"1969","F",26.6,24.4
"410","KAL",15249,"KLI","Chondrodactylus_angulifer",1969-12-04,"2116","1969","M",30.6,30.2
"411","KAL",15698,"KLB","Chondrodactylus_angulifer",1969-12-27,"2310","1969","F",24,21.6
"412","KAL",15768,"KLM","Chondrodactylus_angulifer",1969-12-30,"2132","1969","M",28.4,29.5
"413","KAL",15989,"KLT","Chondrodactylus_angulifer",1970-01-07,"2114","1970","F",28.4,28.1
"414","KAL",16160,"KLT","Chondrodactylus_angulifer",1970-01-22,"2210","1970","F",27.3,27.1
"415","KAL",16368,"KLG","Chondrodactylus_angulifer",1970-01-26,"2115","1970","F",24.5,24.4
"416","KAL",16387,"KLA","Chondrodactylus_angulifer",1970-01-28,"2150","1970","F",29.7,28.6
"417","KAL",16707,"KLL","Chondrodactylus_angulifer",1970-02-03,"2151","1970","M",23.7,23.1
"418","KAL",16791,"KLL","Chondrodactylus_angulifer",1970-02-03,"2240","1970","M",23,23.1
"419","KAL",16873,"KLL","Chondrodactylus_angulifer",1970-02-04,"2145","1970","M",24.4,24.6
"420","KAL",17227,"KLM","Chondrodactylus_angulifer",1970-02-10,"2340","1970","F",25.9,24.4
"421","KAL",17293,"KLA","Chondrodactylus_angulifer",1970-02-12,"2255","1970","M",29,28.1
"422","KAL",17308,"KLA","Chondrodactylus_angulifer",1970-02-12,"2333","1970","M",26.8,25
"423","KAL",17521,"KLT","Chondrodactylus_angulifer",1970-02-20,"2144","1970","M",28.2,26.3
"424","KAL",17632,"KLT","Chondrodactylus_angulifer",1970-02-21,"2123","1970","M",27.7,28.6
"425","KAL",17803,"KLD","Chondrodactylus_angulifer",1970-02-23,"2200","1970","M",27.1,NA
"426","KAL",17937,"KLG","Chondrodactylus_angulifer",1970-02-27,"2035","1970","M",29.4,28.9
"427","KAL",17962,"KLG","Chondrodactylus_angulifer",1970-02-27,"2103","1970","F",28.5,27.3
"428","KAL",18394,"KLK","Chondrodactylus_angulifer",1970-03-12,"2150","1970","M",24.4,23.2
"429","KAL",18526,"KLK","Chondrodactylus_angulifer",1970-03-13,"2048","1970","M",27,28.4
"430","KAL",18528,"KLA","Chondrodactylus_angulifer",1970-04-01,"2016","1970","M",23.6,26.2
"431","KAL",18567,"KLA","Chondrodactylus_angulifer",1970-04-02,"2010","1970","M",28.4,26.9
"432","KAL",18574,"KLA","Chondrodactylus_angulifer",1970-04-02,"2145","1970","F",28.1,26.1
"433","KAL",18575,"KLA","Chondrodactylus_angulifer",1970-04-02,"2200","1970","F",29.1,28.3
"434","KAL",18612,"KLA","Chondrodactylus_angulifer",1970-04-03,"2042","1970","F",25.3,22.4
"435","KAL",18964,"KLT","Chondrodactylus_angulifer",1970-04-18,"2155","1970","M",21.4,20.3
"436","KAL",19205,"KLR","Chondrodactylus_angulifer",1970-04-28,"1914","1970","F",19,18.9
"437","KAL",21206,"KLT","Chondrodactylus_angulifer",1970-09-26,"2038","1970","F",20.1,19
"438","KAL",18654,"KLA","Chondrodactylus_angulifer",1970-04-04,"2025","1970","M",26.8,25
"439","KAL",15215,"KLI","Chondrodactylus_angulifer",1969-12-03,"2312","1969","F",22,19.5
"440","KAL",15732,"KLM","Chondrodactylus_angulifer",1969-12-29,"2203","1969","F",32.7,32.4
"441","KAL",16438,"KLA","Chondrodactylus_angulifer",1970-01-28,"2210","1970","M",28,26.7
"442","KAL",18418,"KLK","Chondrodactylus_angulifer",1970-03-12,"2105","1970","M",24.6,26.4
"443","KAL",17119,"KLB","Chondrodactylus_angulifer",1970-02-08,"2200","1970","F",24.9,25.2
"444","KAL",15090,"KLL","Chondrodactylus_angulifer",1969-11-28,"2015","1969","M",25.4,24
"445","KAL",15125,"KLL","Chondrodactylus_angulifer",1969-11-28,"2045","1969","F",24.5,22
"446","KAL",15228,"KLI","Chondrodactylus_angulifer",1969-12-03,"2940","1969","F",25.8,23.4
"447","KAL",15655,"KLB","Chondrodactylus_angulifer",1969-12-27,"2145","1969","F",25,24.4
"448","KAL",15994,"KLT","Chondrodactylus_angulifer",1970-01-07,"2245","1970","M",28.2,27.2
"449","KAL",16154,"KLT","Chondrodactylus_angulifer",1970-01-22,"2042","1970","F",29.7,28.6
"450","KAL",16792,"KLL","Chondrodactylus_angulifer",1970-02-03,"2243","1970","F",23,22.9
"451","KAL",16986,"KLK","Chondrodactylus_angulifer",1970-02-06,"2016","1970","M",28,30.4
"452","KAL",16987,"KLK","Chondrodactylus_angulifer",1970-02-06,"2028","1970","M",28,28
"453","KAL",17224,"KLM","Chondrodactylus_angulifer",1970-02-10,"2330","1970","F",25.8,24.3
"454","KAL",17302,"KLA","Chondrodactylus_angulifer",1970-02-12,"2215","1970","M",27.8,26.9
"455","KAL",17757,"KLD","Chondrodactylus_angulifer",1970-02-24,"2024","1970","M",29.7,29.4
"456","KAL",17815,"KLD","Chondrodactylus_angulifer",1970-02-24,"2142","1970","F",28.8,28.7
"457","KAL",17863,"KLD","Chondrodactylus_angulifer",1970-02-24,"2215","1970","F",27.9,27.6
"458","KAL",18328,"KLL","Chondrodactylus_angulifer",1970-03-11,"2022","1970","F",25.3,25.2
"459","KAL",18334,"KLL","Chondrodactylus_angulifer",1970-03-11,"2116","1970","F",25.2,23.8
"460","KAL",18600,"KLA","Chondrodactylus_angulifer",1970-04-03,"2025","1970","M",25.3,24.1
"461","KAL",18605,"KLA","Chondrodactylus_angulifer",1970-04-03,"2115","1970","F",24.6,23
"462","KAL",18633,"KLA","Chondrodactylus_angulifer",1970-04-04,"2025","1970","F",27.1,26.3
"463","KAL",18638,"KLB","Chondrodactylus_angulifer",1970-04-05,"2025","1970","M",24.7,NA
"464","KAL",18842,"KLT","Chondrodactylus_angulifer",1970-04-15,"2021","1970","M",26.8,26.4
"465","KAL",21033,"KLX","Chondrodactylus_angulifer",1970-09-22,"2020","1970","F",24.3,22.1
"466","KAL",21140,"KLT","Chondrodactylus_angulifer",1970-09-25,"1930","1970","M",25.6,25.5
"467","KAL",17876,"KLG","Chondrodactylus_angulifer",1970-02-25,"2023","1970","M",28.4,28.1
"468","KAL",15535,"KLM","Chondrodactylus_angulifer",1969-12-14,"2121","1969","F",25.4,25
"469","KAL",15926,"KLG","Chondrodactylus_angulifer",1970-01-04,"2143","1970","F",23.7,21.8
"470","KAL",16494,"KLA","Chondrodactylus_angulifer",1970-01-29,"2236","1970","M",31.7,29.6
"471","KAL",16646,"KLB","Chondrodactylus_angulifer",1970-02-01,"2155","1970","M",24.9,24.7
"472","KAL",16647,"KLB","Chondrodactylus_angulifer",1970-02-01,"2200","1970","M",24.8,25
"473","KAL",17294,"KLA","Chondrodactylus_angulifer",1970-02-12,"2315","1970","M",27.5,26.8
"474","KAL",18529,"KLA","Chondrodactylus_angulifer",1970-04-01,"2037","1970","M",23.8,22.9
"475","KAL",19054,"KLD","Chondrodactylus_angulifer",1970-04-21,"1928","1970","F",18.6,16.1
"476","KAL",19125,"KLG","Chondrodactylus_angulifer",1970-04-23,"1950","1970","F",18.8,16.5
"477","KAL",19143,"KLG","Chondrodactylus_angulifer",1970-04-23,"2043","1970","F",16.5,15.7
"478","KAL",15431,"KLL","Chondrodactylus_angulifer",1969-12-11,"2150","1969","F",26,24.1
"479","KAL",18570,"KLA","Chondrodactylus_angulifer",1970-04-02,"2055","1970","F",28.4,27.4
"480","KAL",19086,"KLG","Chondrodactylus_angulifer",1970-04-22,"1940","1970","F",16.8,16.2
"481","KAL",15248,"KLI","Chondrodactylus_angulifer",1969-12-04,"2106","1969","F",31.5,29.4
"482","KAL",15298,"KLI","Chondrodactylus_angulifer",1969-12-08,"2130","1969","M",24,24
"483","KAL",15771,"KLM","Chondrodactylus_angulifer",1969-12-30,"2148","1969","F",28.7,28.7
"484","KAL",15900,"KLG","Chondrodactylus_angulifer",1970-01-04,"2225","1970","F",22.3,21
"485","KAL",16414,"KLG","Chondrodactylus_angulifer",1970-01-27,"2145","1970","M",22.8,19.7
"486","KAL",16436,"KLA","Chondrodactylus_angulifer",1970-01-28,"2130","1970","M",30.5,29.3
"487","KAL",16509,"KLB","Chondrodactylus_angulifer",1970-01-31,"2103","1970","M",28.4,27.8
"488","KAL",16562,"KLA","Chondrodactylus_angulifer",1970-01-30,"2145","1970","M",30.8,31.4
"489","KAL",16570,"KLA","Chondrodactylus_angulifer",1970-01-31,"325","1970","F",27,NA
"490","KAL",16592,"KLB","Chondrodactylus_angulifer",1970-01-31,"2110","1970","M",28.6,26.5
"491","KAL",16614,"KLB","Chondrodactylus_angulifer",1970-01-31,"2038","1970","M",28.3,28.4
"492","KAL",16767,"KLL","Chondrodactylus_angulifer",1970-02-04,"2134","1970","M",25.6,NA
"493","KAL",16902,"KLK","Chondrodactylus_angulifer",1970-02-05,"2056","1970","M",26.7,25.6
"494","KAL",17046,"KLB","Chondrodactylus_angulifer",1970-02-08,"2055","1970","M",27,25.5
"495","KAL",17425,"KLT","Chondrodactylus_angulifer",1970-02-19,"2210","1970","F",26,25.4
"496","KAL",17609,"KLT","Chondrodactylus_angulifer",1970-02-21,"2053","1970","F",28.5,28.6
"497","KAL",17798,"KLD","Chondrodactylus_angulifer",1970-02-23,"2201","1970","M",26.6,26.4
"498","KAL",18260,"KLL","Chondrodactylus_angulifer",1970-03-11,"2005","1970","F",29.6,30.4
"499","KAL",18604,"KLA","Chondrodactylus_angulifer",1970-04-03,"2110","1970","F",24.8,22.2
"500","KAL",18614,"KLA","Chondrodactylus_angulifer",1970-04-03,"2132","1970","M",24.2,23.5
"501","KAL",19195,"KLR","Chondrodactylus_angulifer",1970-04-28,"1743","1970","F",17,17.8
"502","KAL",21002,"KLA","Chondrodactylus_angulifer",1970-09-21,"2049","1970","F",25.4,22.1
"503","KAL",21699,"KLI","Chondrodactylus_angulifer",1970-10-14,"2042","1970","F",20.6,21.6
"504","KAL",16413,"KLG","Chondrodactylus_angulifer",1970-01-27,"2100","1970","F",23.6,21.3
"505","KAL",15224,"KLI","Chondrodactylus_angulifer",1969-12-03,NA,"1969","F",27,24.4
"506","KAL",16157,"KLT","Chondrodactylus_angulifer",1970-01-22,"2155","1970","M",27.5,29.2
"507","KAL",16649,"KLB","Chondrodactylus_angulifer",1970-02-01,"2207","1970","M",24.8,24.7
"508","KAL",16828,"KLL","Chondrodactylus_angulifer",1970-02-04,"2130","1970","M",23.2,24
"509","KAL",17917,"KLG","Chondrodactylus_angulifer",1970-02-27,"2032","1970","M",29.9,28.4
"510","KAL",18302,"KLL","Chondrodactylus_angulifer",1970-03-11,"2014","1970","F",27.4,27.2
"511","KAL",18305,"KLL","Chondrodactylus_angulifer",1970-03-11,"2050","1970","M",26.4,30.8
"512","KAL",18635,"KLA","Chondrodactylus_angulifer",1970-04-04,"2106","1970","M",25.3,23.5
"513","KAL",19001,"KLT","Chondrodactylus_angulifer",1970-04-18,"2140","1970","M",20.7,19.8
"514","KAL",19124,"KLG","Chondrodactylus_angulifer",1970-04-23,"1947","1970","F",18.4,16.3
"515","KAL",19128,"KLG","Chondrodactylus_angulifer",1970-04-23,"2028","1970","M",17.8,16.7
"516","KAL",19207,"KLR","Chondrodactylus_angulifer",1970-04-28,"1928","1970","M",18.7,NA
"517","KAL",21141,"KLT","Chondrodactylus_angulifer",1970-09-25,"1943","1970","F",25.9,24.6
"518","KAL",17114,"KLB","Chondrodactylus_angulifer",1970-02-08,"2116","1970","M",25.5,24.9
"519","KAL",15988,"KLT","Chondrodactylus_angulifer",1970-01-07,"2103","1970","F",28.3,27.8
"520","KAL",15875,"KLG","Chondrodactylus_angulifer",1970-01-03,"2134","1970","F",25.4,NA
"521","KAL",15276,"KLI","Chondrodactylus_angulifer",1969-12-07,"2250","1969","M",23,22.8
"522","KAL",15277,"KLI","Chondrodactylus_angulifer",1969-12-07,"2303","1969","F",23.6,23.5
"523","KAL",15279,"KLI","Chondrodactylus_angulifer",1969-12-07,"2323","1969","M",22.2,22.3
"524","KAL",15377,"KLI","Chondrodactylus_angulifer",1969-12-10,"2125","1969","M",30,29.2
"525","KAL",15520,"KLM","Chondrodactylus_angulifer",1969-12-14,"2220","1969","M",24.6,24.8
"526","KAL",15521,"KLM","Chondrodactylus_angulifer",1969-12-14,"2240","1969","F",25.4,24.6
"527","KAL",15756,"KLM","Chondrodactylus_angulifer",1969-12-29,"2308","1969","M",32.3,32.4
"528","KAL",15770,"KLM","Chondrodactylus_angulifer",1969-12-30,"2145","1969","M",28.7,29.3
"529","KAL",15925,"KLG","Chondrodactylus_angulifer",1970-01-04,"2130","1970","F",25.5,NA
"530","KAL",16072,"KLD","Chondrodactylus_angulifer",1970-01-21,"2253","1970","M",28.4,27.8
"531","KAL",16151,"KLT","Chondrodactylus_angulifer",1970-01-22,"2145","1970","M",27.6,28.6
"532","KAL",16427,"KLG","Chondrodactylus_angulifer",1970-01-27,"2145","1970","M",25.3,19.6
"533","KAL",16536,"KLA","Chondrodactylus_angulifer",1970-01-29,"2055","1970","F",32.4,30.8
"534","KAL",16630,"KLB","Chondrodactylus_angulifer",1970-02-01,"2133","1970","F",25,24.3
