Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,12045,1961,12,12,30.8,1,Y
IDCJAC0010,12045,1961,12,13,34.4,1,Y
IDCJAC0010,12045,1961,12,14,40.0,1,Y
IDCJAC0010,12045,1961,12,15,30.0,1,Y
IDCJAC0010,12045,1961,12,16,27.6,1,Y
IDCJAC0010,12045,1961,12,17,31.7,1,Y
IDCJAC0010,12045,1961,12,18,31.4,1,Y
IDCJAC0010,12045,1961,12,19,32.3,1,Y
IDCJAC0010,12045,1961,12,20,36.1,1,Y
IDCJAC0010,12045,1961,12,21,38.9,1,Y
IDCJAC0010,12045,1961,12,22,41.1,1,Y
IDCJAC0010,12045,1961,12,23,41.8,1,Y
IDCJAC0010,12045,1961,12,24,40.0,1,Y
IDCJAC0010,12045,1961,12,25,42.8,1,Y
IDCJAC0010,12045,1961,12,26,43.8,1,Y
IDCJAC0010,12045,1961,12,27,40.0,1,Y
IDCJAC0010,12045,1961,12,28,34.2,1,Y
IDCJAC0010,12045,1961,12,29,32.2,1,Y
IDCJAC0010,12045,1961,12,30,38.3,1,Y
IDCJAC0010,12045,1961,12,31,36.4,1,Y
IDCJAC0010,12045,1962,01,01,37.8,1,Y
IDCJAC0010,12045,1962,01,02,38.3,1,Y
IDCJAC0010,12045,1962,01,03,32.2,1,Y
IDCJAC0010,12045,1962,01,04,33.3,1,Y
IDCJAC0010,12045,1962,01,05,33.9,1,Y
IDCJAC0010,12045,1962,01,06,36.7,1,Y
IDCJAC0010,12045,1962,01,07,35.9,1,Y
IDCJAC0010,12045,1962,01,08,34.0,1,Y
IDCJAC0010,12045,1962,01,09,32.8,1,Y
IDCJAC0010,12045,1962,01,10,30.7,1,Y
IDCJAC0010,12045,1962,01,11,32.8,1,Y
IDCJAC0010,12045,1962,01,12,34.7,1,Y
IDCJAC0010,12045,1962,01,13,37.2,1,Y
IDCJAC0010,12045,1962,01,14,39.9,1,Y
IDCJAC0010,12045,1962,01,15,41.7,1,Y
IDCJAC0010,12045,1962,01,16,38.9,1,Y
IDCJAC0010,12045,1962,01,17,37.8,1,Y
IDCJAC0010,12045,1962,01,18,42.2,1,Y
IDCJAC0010,12045,1962,01,19,32.5,1,Y
IDCJAC0010,12045,1962,01,20,28.9,1,Y
IDCJAC0010,12045,1962,01,21,30.6,1,Y
IDCJAC0010,12045,1962,01,22,38.1,1,Y
IDCJAC0010,12045,1962,01,23,42.2,1,Y
IDCJAC0010,12045,1962,01,24,43.9,1,Y
IDCJAC0010,12045,1962,01,25,35.6,1,Y
IDCJAC0010,12045,1962,01,26,35.2,1,Y
IDCJAC0010,12045,1962,01,27,39.2,1,Y
IDCJAC0010,12045,1962,01,28,38.3,1,Y
IDCJAC0010,12045,1962,01,29,39.6,1,Y
IDCJAC0010,12045,1962,01,30,39.4,1,Y
IDCJAC0010,12045,1962,01,31,38.3,1,Y
IDCJAC0010,12045,1962,02,01,35.6,1,Y
IDCJAC0010,12045,1962,02,02,37.5,1,Y
IDCJAC0010,12045,1962,02,03,38.3,1,Y
IDCJAC0010,12045,1962,02,04,43.3,1,Y
IDCJAC0010,12045,1962,02,05,44.4,1,Y
IDCJAC0010,12045,1962,02,06,42.8,1,Y
IDCJAC0010,12045,1962,02,07,34.6,1,Y
IDCJAC0010,12045,1962,02,08,34.0,1,Y
IDCJAC0010,12045,1962,02,09,41.3,1,Y
IDCJAC0010,12045,1962,02,10,37.2,1,Y
IDCJAC0010,12045,1962,02,11,41.7,1,Y
IDCJAC0010,12045,1962,02,12,40.0,1,Y
IDCJAC0010,12045,1962,02,13,35.0,1,Y
IDCJAC0010,12045,1962,02,14,37.4,1,Y
IDCJAC0010,12045,1962,02,15,31.1,1,Y
IDCJAC0010,12045,1962,02,16,34.4,1,Y
IDCJAC0010,12045,1962,02,17,24.7,1,Y
IDCJAC0010,12045,1962,02,18,24.7,1,Y
IDCJAC0010,12045,1962,02,19,27.8,1,Y
IDCJAC0010,12045,1962,02,20,28.9,1,Y
IDCJAC0010,12045,1962,02,21,28.9,1,Y
IDCJAC0010,12045,1962,02,22,29.7,1,Y
IDCJAC0010,12045,1962,02,23,32.4,1,Y
IDCJAC0010,12045,1962,02,24,37.8,1,Y
IDCJAC0010,12045,1962,02,25,35.0,1,Y
IDCJAC0010,12045,1962,02,26,33.9,1,Y
IDCJAC0010,12045,1962,02,27,36.7,1,Y
IDCJAC0010,12045,1962,02,28,29.4,1,Y
IDCJAC0010,12045,1962,03,01,25.2,1,Y
IDCJAC0010,12045,1962,03,02,25.2,1,Y
IDCJAC0010,12045,1962,03,03,28.0,1,Y
IDCJAC0010,12045,1962,03,04,31.1,1,Y
IDCJAC0010,12045,1962,03,05,33.3,1,Y
IDCJAC0010,12045,1962,03,06,33.2,1,Y
IDCJAC0010,12045,1962,03,07,33.9,1,Y
IDCJAC0010,12045,1962,03,08,38.3,1,Y
IDCJAC0010,12045,1962,03,09,35.0,1,Y
IDCJAC0010,12045,1962,03,10,29.7,1,Y
IDCJAC0010,12045,1962,03,11,38.3,1,Y
IDCJAC0010,12045,1962,03,12,36.1,1,Y
IDCJAC0010,12045,1962,03,13,37.2,1,Y
IDCJAC0010,12045,1962,03,14,37.8,1,Y
IDCJAC0010,12045,1962,03,15,36.7,1,Y
IDCJAC0010,12045,1962,03,16,32.2,1,Y
IDCJAC0010,12045,1962,03,17,31.5,1,Y
IDCJAC0010,12045,1962,03,18,32.8,1,Y
IDCJAC0010,12045,1962,03,19,36.1,1,Y
IDCJAC0010,12045,1962,03,20,36.1,1,Y
IDCJAC0010,12045,1962,03,21,22.9,1,Y
IDCJAC0010,12045,1962,03,22,27.8,1,Y
IDCJAC0010,12045,1962,03,23,28.9,1,Y
IDCJAC0010,12045,1962,03,24,34.4,1,Y
IDCJAC0010,12045,1962,03,25,34.2,1,Y
IDCJAC0010,12045,1962,03,26,23.1,1,Y
IDCJAC0010,12045,1962,03,27,22.2,1,Y
IDCJAC0010,12045,1962,03,28,27.4,1,Y
IDCJAC0010,12045,1962,03,29,33.3,1,Y
IDCJAC0010,12045,1962,03,30,32.8,1,Y
IDCJAC0010,12045,1962,03,31,34.4,1,Y
IDCJAC0010,12045,1962,04,01,35.0,1,Y
IDCJAC0010,12045,1962,04,02,35.6,1,Y
IDCJAC0010,12045,1962,04,03,34.4,1,Y
IDCJAC0010,12045,1962,04,04,31.7,1,Y
IDCJAC0010,12045,1962,04,05,35.6,1,Y
IDCJAC0010,12045,1962,04,06,31.4,1,Y
IDCJAC0010,12045,1962,04,07,22.8,1,Y
IDCJAC0010,12045,1962,04,08,22.8,1,Y
IDCJAC0010,12045,1962,04,09,25.6,1,Y
IDCJAC0010,12045,1962,04,10,24.4,1,Y
IDCJAC0010,12045,1962,04,11,26.1,1,Y
IDCJAC0010,12045,1962,04,12,28.1,1,Y
IDCJAC0010,12045,1962,04,13,26.1,1,Y
IDCJAC0010,12045,1962,04,14,27.8,1,Y
IDCJAC0010,12045,1962,04,15,28.9,1,Y
IDCJAC0010,12045,1962,04,16,30.0,1,Y
IDCJAC0010,12045,1962,04,17,31.1,1,Y
IDCJAC0010,12045,1962,04,18,31.7,1,Y
IDCJAC0010,12045,1962,04,19,31.7,1,Y
IDCJAC0010,12045,1962,04,20,34.4,1,Y
IDCJAC0010,12045,1962,04,21,29.8,1,Y
IDCJAC0010,12045,1962,04,22,31.5,1,Y
IDCJAC0010,12045,1962,04,23,32.7,1,Y
IDCJAC0010,12045,1962,04,24,35.0,1,Y
IDCJAC0010,12045,1962,04,25,30.4,1,Y
IDCJAC0010,12045,1962,04,26,25.2,1,Y
IDCJAC0010,12045,1962,04,27,27.2,1,Y
IDCJAC0010,12045,1962,04,28,24.2,1,Y
IDCJAC0010,12045,1962,04,29,25.0,1,Y
IDCJAC0010,12045,1962,04,30,24.4,1,Y
IDCJAC0010,12045,1962,05,01,22.8,1,Y
IDCJAC0010,12045,1962,05,02,24.4,1,Y
IDCJAC0010,12045,1962,05,03,25.0,1,Y
IDCJAC0010,12045,1962,05,04,26.9,1,Y
IDCJAC0010,12045,1962,05,05,28.1,1,Y
IDCJAC0010,12045,1962,05,06,26.7,1,Y
IDCJAC0010,12045,1962,05,07,27.2,1,Y
IDCJAC0010,12045,1962,05,08,27.2,1,Y
IDCJAC0010,12045,1962,05,09,24.2,1,Y
IDCJAC0010,12045,1962,05,10,21.7,1,Y
IDCJAC0010,12045,1962,05,11,23.9,1,Y
IDCJAC0010,12045,1962,05,12,26.2,1,Y
IDCJAC0010,12045,1962,05,13,26.7,1,Y
IDCJAC0010,12045,1962,05,14,21.1,1,Y
IDCJAC0010,12045,1962,05,15,16.7,1,Y
IDCJAC0010,12045,1962,05,16,17.8,1,Y
IDCJAC0010,12045,1962,05,17,21.1,1,Y
IDCJAC0010,12045,1962,05,18,21.1,1,Y
IDCJAC0010,12045,1962,05,19,23.9,1,Y
IDCJAC0010,12045,1962,05,20,23.6,1,Y
IDCJAC0010,12045,1962,05,21,16.2,1,Y
IDCJAC0010,12045,1962,05,22,17.8,1,Y
IDCJAC0010,12045,1962,05,23,20.0,1,Y
IDCJAC0010,12045,1962,05,24,21.1,1,Y
IDCJAC0010,12045,1962,05,25,22.2,1,Y
IDCJAC0010,12045,1962,05,26,19.4,1,Y
IDCJAC0010,12045,1962,05,27,18.3,1,Y
IDCJAC0010,12045,1962,05,28,25.0,1,Y
IDCJAC0010,12045,1962,05,29,20.0,1,Y
IDCJAC0010,12045,1962,05,30,17.8,1,Y
IDCJAC0010,12045,1962,05,31,20.6,1,Y
IDCJAC0010,12045,1962,06,01,19.4,1,Y
IDCJAC0010,12045,1962,06,02,18.1,1,Y
IDCJAC0010,12045,1962,06,03,18.9,1,Y
IDCJAC0010,12045,1962,06,04,19.7,1,Y
IDCJAC0010,12045,1962,06,05,20.0,1,Y
IDCJAC0010,12045,1962,06,06,21.4,1,Y
IDCJAC0010,12045,1962,06,07,23.0,1,Y
IDCJAC0010,12045,1962,06,08,22.8,1,Y
IDCJAC0010,12045,1962,06,09,22.8,1,Y
IDCJAC0010,12045,1962,06,10,25.0,1,Y
IDCJAC0010,12045,1962,06,11,22.2,1,Y
IDCJAC0010,12045,1962,06,12,21.7,1,Y
IDCJAC0010,12045,1962,06,13,19.3,1,Y
IDCJAC0010,12045,1962,06,14,21.7,1,Y
IDCJAC0010,12045,1962,06,15,23.5,1,Y
IDCJAC0010,12045,1962,06,16,25.7,1,Y
IDCJAC0010,12045,1962,06,17,25.9,1,Y
IDCJAC0010,12045,1962,06,18,26.7,1,Y
IDCJAC0010,12045,1962,06,19,23.6,1,Y
IDCJAC0010,12045,1962,06,20,27.8,1,Y
IDCJAC0010,12045,1962,06,21,23.1,1,Y
IDCJAC0010,12045,1962,06,22,27.4,1,Y
IDCJAC0010,12045,1962,06,23,19.4,1,Y
IDCJAC0010,12045,1962,06,24,18.9,1,Y
IDCJAC0010,12045,1962,06,25,18.3,1,Y
IDCJAC0010,12045,1962,06,26,21.8,1,Y
IDCJAC0010,12045,1962,06,27,25.0,1,Y
IDCJAC0010,12045,1962,06,28,22.2,1,Y
IDCJAC0010,12045,1962,06,29,16.1,1,Y
IDCJAC0010,12045,1962,06,30,14.1,1,Y
IDCJAC0010,12045,1962,07,01,16.1,1,Y
IDCJAC0010,12045,1962,07,02,16.1,1,Y
IDCJAC0010,12045,1962,07,03,17.2,1,Y
IDCJAC0010,12045,1962,07,04,17.8,1,Y
IDCJAC0010,12045,1962,07,05,17.2,1,Y
IDCJAC0010,12045,1962,07,06,18.1,1,Y
IDCJAC0010,12045,1962,07,07,19.7,1,Y
IDCJAC0010,12045,1962,07,08,20.6,1,Y
IDCJAC0010,12045,1962,07,09,16.7,1,Y
IDCJAC0010,12045,1962,07,10,18.3,1,Y
IDCJAC0010,12045,1962,07,11,10.0,1,Y
IDCJAC0010,12045,1962,07,12,14.8,1,Y
IDCJAC0010,12045,1962,07,13,12.2,1,Y
IDCJAC0010,12045,1962,07,14,12.8,1,Y
IDCJAC0010,12045,1962,07,15,18.1,1,Y
IDCJAC0010,12045,1962,07,16,20.6,1,Y
IDCJAC0010,12045,1962,07,17,19.2,1,Y
IDCJAC0010,12045,1962,07,18,14.7,1,Y
IDCJAC0010,12045,1962,07,19,17.8,1,Y
IDCJAC0010,12045,1962,07,20,13.9,1,Y
IDCJAC0010,12045,1962,07,21,16.6,1,Y
IDCJAC0010,12045,1962,07,22,17.5,1,Y
IDCJAC0010,12045,1962,07,23,15.0,1,Y
IDCJAC0010,12045,1962,07,24,15.6,1,Y
IDCJAC0010,12045,1962,07,25,17.2,1,Y
IDCJAC0010,12045,1962,07,26,19.7,1,Y
IDCJAC0010,12045,1962,07,27,21.9,1,Y
IDCJAC0010,12045,1962,07,28,23.1,1,Y
IDCJAC0010,12045,1962,07,29,24.2,1,Y
IDCJAC0010,12045,1962,07,30,17.8,1,Y
IDCJAC0010,12045,1962,07,31,16.1,1,Y
IDCJAC0010,12045,1962,08,01,17.8,1,Y
IDCJAC0010,12045,1962,08,02,18.3,1,Y
IDCJAC0010,12045,1962,08,03,20.0,1,Y
IDCJAC0010,12045,1962,08,04,23.9,1,Y
IDCJAC0010,12045,1962,08,05,16.3,1,Y
IDCJAC0010,12045,1962,08,06,16.7,1,Y
IDCJAC0010,12045,1962,08,07,18.6,1,Y
IDCJAC0010,12045,1962,08,08,20.0,1,Y
IDCJAC0010,12045,1962,08,09,20.6,1,Y
IDCJAC0010,12045,1962,08,10,22.2,1,Y
IDCJAC0010,12045,1962,08,11,22.4,1,Y
IDCJAC0010,12045,1962,08,12,16.1,1,Y
IDCJAC0010,12045,1962,08,13,18.3,1,Y
IDCJAC0010,12045,1962,08,14,21.1,1,Y
IDCJAC0010,12045,1962,08,15,22.2,1,Y
IDCJAC0010,12045,1962,08,16,25.3,1,Y
IDCJAC0010,12045,1962,08,17,17.2,1,Y
IDCJAC0010,12045,1962,08,18,15.0,1,Y
IDCJAC0010,12045,1962,08,19,16.7,1,Y
IDCJAC0010,12045,1962,08,20,19.4,1,Y
IDCJAC0010,12045,1962,08,21,22.8,1,Y
IDCJAC0010,12045,1962,08,22,26.7,1,Y
IDCJAC0010,12045,1962,08,23,21.7,1,Y
IDCJAC0010,12045,1962,08,24,25.0,1,Y
IDCJAC0010,12045,1962,08,25,28.9,1,Y
IDCJAC0010,12045,1962,08,26,31.1,1,Y
IDCJAC0010,12045,1962,08,27,21.7,1,Y
IDCJAC0010,12045,1962,08,28,20.0,1,Y
IDCJAC0010,12045,1962,08,29,22.2,1,Y
IDCJAC0010,12045,1962,08,30,25.6,1,Y
IDCJAC0010,12045,1962,08,31,31.4,1,Y
IDCJAC0010,12045,1962,09,01,32.8,1,Y
IDCJAC0010,12045,1962,09,02,30.1,1,Y
IDCJAC0010,12045,1962,09,03,29.4,1,Y
IDCJAC0010,12045,1962,09,04,18.9,1,Y
IDCJAC0010,12045,1962,09,05,18.3,1,Y
IDCJAC0010,12045,1962,09,06,22.5,1,Y
IDCJAC0010,12045,1962,09,07,23.0,1,Y
IDCJAC0010,12045,1962,09,08,24.4,1,Y
IDCJAC0010,12045,1962,09,09,29.4,1,Y
IDCJAC0010,12045,1962,09,10,22.8,1,Y
IDCJAC0010,12045,1962,09,11,22.8,1,Y
IDCJAC0010,12045,1962,09,12,28.3,1,Y
IDCJAC0010,12045,1962,09,13,25.0,1,Y
IDCJAC0010,12045,1962,09,14,20.6,1,Y
IDCJAC0010,12045,1962,09,15,23.7,1,Y
IDCJAC0010,12045,1962,09,16,27.8,1,Y
IDCJAC0010,12045,1962,09,17,28.6,1,Y
IDCJAC0010,12045,1962,09,18,26.7,1,Y
IDCJAC0010,12045,1962,09,19,23.7,1,Y
IDCJAC0010,12045,1962,09,20,25.7,1,Y
IDCJAC0010,12045,1962,09,21,21.2,1,Y
IDCJAC0010,12045,1962,09,22,15.0,1,Y
IDCJAC0010,12045,1962,09,23,15.0,1,Y
IDCJAC0010,12045,1962,09,24,21.1,1,Y
IDCJAC0010,12045,1962,09,25,26.4,1,Y
IDCJAC0010,12045,1962,09,26,24.4,1,Y
IDCJAC0010,12045,1962,09,27,21.4,1,Y
IDCJAC0010,12045,1962,09,28,27.7,1,Y
IDCJAC0010,12045,1962,09,29,32.8,1,Y
IDCJAC0010,12045,1962,09,30,32.4,1,Y
IDCJAC0010,12045,1962,10,01,27.8,1,Y
IDCJAC0010,12045,1962,10,02,24.4,1,Y
IDCJAC0010,12045,1962,10,03,24.3,1,Y
IDCJAC0010,12045,1962,10,04,19.3,1,Y
IDCJAC0010,12045,1962,10,05,21.1,1,Y
IDCJAC0010,12045,1962,10,06,19.4,1,Y
IDCJAC0010,12045,1962,10,07,23.9,1,Y
IDCJAC0010,12045,1962,10,08,23.8,1,Y
IDCJAC0010,12045,1962,10,09,22.2,1,Y
IDCJAC0010,12045,1962,10,10,29.6,1,Y
IDCJAC0010,12045,1962,10,11,29.4,1,Y
IDCJAC0010,12045,1962,10,12,27.8,1,Y
IDCJAC0010,12045,1962,10,13,30.6,1,Y
IDCJAC0010,12045,1962,10,14,34.4,1,Y
IDCJAC0010,12045,1962,10,15,28.9,1,Y
IDCJAC0010,12045,1962,10,16,28.7,1,Y
IDCJAC0010,12045,1962,10,17,30.0,1,Y
IDCJAC0010,12045,1962,10,18,23.8,1,Y
IDCJAC0010,12045,1962,10,19,27.8,1,Y
IDCJAC0010,12045,1962,10,20,27.2,1,Y
IDCJAC0010,12045,1962,10,21,23.9,1,Y
IDCJAC0010,12045,1962,10,22,22.8,1,Y
IDCJAC0010,12045,1962,10,23,24.7,1,Y
IDCJAC0010,12045,1962,10,24,26.8,1,Y
IDCJAC0010,12045,1962,10,25,32.2,1,Y
IDCJAC0010,12045,1962,10,26,31.7,1,Y
IDCJAC0010,12045,1962,10,27,30.0,1,Y
IDCJAC0010,12045,1962,10,28,31.1,1,Y
IDCJAC0010,12045,1962,10,29,30.0,1,Y
IDCJAC0010,12045,1962,10,30,30.0,1,Y
IDCJAC0010,12045,1962,10,31,26.9,1,Y
IDCJAC0010,12045,1962,11,01,30.0,1,Y
IDCJAC0010,12045,1962,11,02,32.8,1,Y
IDCJAC0010,12045,1962,11,03,32.6,1,Y
IDCJAC0010,12045,1962,11,04,35.6,1,Y
IDCJAC0010,12045,1962,11,05,31.3,1,Y
IDCJAC0010,12045,1962,11,06,31.3,1,Y
IDCJAC0010,12045,1962,11,07,34.1,1,Y
IDCJAC0010,12045,1962,11,08,31.2,1,Y
IDCJAC0010,12045,1962,11,09,22.2,1,Y
IDCJAC0010,12045,1962,11,10,26.2,1,Y
IDCJAC0010,12045,1962,11,11,29.6,1,Y
IDCJAC0010,12045,1962,11,12,36.2,1,Y
IDCJAC0010,12045,1962,11,13,37.3,1,Y
IDCJAC0010,12045,1962,11,14,27.6,1,Y
IDCJAC0010,12045,1962,11,15,30.7,1,Y
IDCJAC0010,12045,1962,11,16,31.4,1,Y
IDCJAC0010,12045,1962,11,17,33.3,1,Y
IDCJAC0010,12045,1962,11,18,38.8,1,Y
IDCJAC0010,12045,1962,11,19,28.4,1,Y
IDCJAC0010,12045,1962,11,20,26.3,1,Y
IDCJAC0010,12045,1962,11,21,28.9,1,Y
IDCJAC0010,12045,1962,11,22,31.9,1,Y
IDCJAC0010,12045,1962,11,23,35.1,1,Y
IDCJAC0010,12045,1962,11,24,36.9,1,Y
IDCJAC0010,12045,1962,11,25,38.6,1,Y
IDCJAC0010,12045,1962,11,26,40.5,1,Y
IDCJAC0010,12045,1962,11,27,41.2,1,Y
IDCJAC0010,12045,1962,11,28,43.3,1,Y
IDCJAC0010,12045,1962,11,29,41.1,1,Y
IDCJAC0010,12045,1962,11,30,32.1,1,Y
IDCJAC0010,12045,1962,12,01,31.0,1,Y
IDCJAC0010,12045,1962,12,02,28.3,1,Y
IDCJAC0010,12045,1962,12,03,29.6,1,Y
IDCJAC0010,12045,1962,12,04,31.1,1,Y
IDCJAC0010,12045,1962,12,05,32.2,1,Y
IDCJAC0010,12045,1962,12,06,28.7,1,Y
IDCJAC0010,12045,1962,12,07,37.1,1,Y
IDCJAC0010,12045,1962,12,08,35.7,1,Y
IDCJAC0010,12045,1962,12,09,37.7,1,Y
IDCJAC0010,12045,1962,12,10,37.2,1,Y
IDCJAC0010,12045,1962,12,11,33.4,1,Y
IDCJAC0010,12045,1962,12,12,35.6,1,Y
IDCJAC0010,12045,1962,12,13,36.1,1,Y
IDCJAC0010,12045,1962,12,14,37.8,1,Y
IDCJAC0010,12045,1962,12,15,37.2,1,Y
IDCJAC0010,12045,1962,12,16,36.8,1,Y
IDCJAC0010,12045,1962,12,17,37.3,1,Y
IDCJAC0010,12045,1962,12,18,31.7,1,Y
IDCJAC0010,12045,1962,12,19,35.0,1,Y
IDCJAC0010,12045,1962,12,20,35.7,1,Y
IDCJAC0010,12045,1962,12,21,36.9,1,Y
IDCJAC0010,12045,1962,12,22,40.4,1,Y
IDCJAC0010,12045,1962,12,23,31.7,1,Y
IDCJAC0010,12045,1962,12,24,27.1,1,Y
IDCJAC0010,12045,1962,12,25,30.5,1,Y
IDCJAC0010,12045,1962,12,26,35.7,1,Y
IDCJAC0010,12045,1962,12,27,36.1,1,Y
IDCJAC0010,12045,1962,12,28,35.1,1,Y
IDCJAC0010,12045,1962,12,29,39.9,1,Y
IDCJAC0010,12045,1962,12,30,40.8,1,Y
IDCJAC0010,12045,1962,12,31,40.6,1,Y
IDCJAC0010,12045,1963,01,01,36.7,1,Y
IDCJAC0010,12045,1963,01,02,36.7,1,Y
IDCJAC0010,12045,1963,01,03,36.8,1,Y
IDCJAC0010,12045,1963,01,04,40.6,1,Y
IDCJAC0010,12045,1963,01,05,36.7,1,Y
IDCJAC0010,12045,1963,01,06,38.2,1,Y
IDCJAC0010,12045,1963,01,07,39.4,1,Y
IDCJAC0010,12045,1963,01,08,39.1,1,Y
IDCJAC0010,12045,1963,01,09,41.5,1,Y
IDCJAC0010,12045,1963,01,10,34.4,1,Y
IDCJAC0010,12045,1963,01,11,29.4,1,Y
IDCJAC0010,12045,1963,01,12,22.8,1,Y
IDCJAC0010,12045,1963,01,13,21.7,1,Y
IDCJAC0010,12045,1963,01,14,26.7,1,Y
IDCJAC0010,12045,1963,01,15,29.4,1,Y
IDCJAC0010,12045,1963,01,16,30.4,1,Y
IDCJAC0010,12045,1963,01,17,32.8,1,Y
IDCJAC0010,12045,1963,01,18,36.1,1,Y
IDCJAC0010,12045,1963,01,19,37.1,1,Y
IDCJAC0010,12045,1963,01,20,41.1,1,Y
IDCJAC0010,12045,1963,01,21,38.8,1,Y
IDCJAC0010,12045,1963,01,22,27.8,1,Y
IDCJAC0010,12045,1963,01,23,31.1,1,Y
IDCJAC0010,12045,1963,01,24,37.8,1,Y
IDCJAC0010,12045,1963,01,25,41.7,1,Y
IDCJAC0010,12045,1963,01,26,38.4,1,Y
IDCJAC0010,12045,1963,01,27,32.8,1,Y
IDCJAC0010,12045,1963,01,28,25.6,1,Y
IDCJAC0010,12045,1963,01,29,31.7,1,Y
IDCJAC0010,12045,1963,01,30,38.1,1,Y
IDCJAC0010,12045,1963,01,31,28.2,1,Y
IDCJAC0010,12045,1963,02,01,18.3,1,Y
IDCJAC0010,12045,1963,02,02,22.7,1,Y
IDCJAC0010,12045,1963,02,03,28.3,1,Y
IDCJAC0010,12045,1963,02,04,32.1,1,Y
IDCJAC0010,12045,1963,02,05,35.2,1,Y
IDCJAC0010,12045,1963,02,06,39.2,1,Y
IDCJAC0010,12045,1963,02,07,32.2,1,Y
IDCJAC0010,12045,1963,02,08,28.3,1,Y
IDCJAC0010,12045,1963,02,09,26.1,1,Y
IDCJAC0010,12045,1963,02,10,24.6,1,Y
IDCJAC0010,12045,1963,02,11,27.8,1,Y
IDCJAC0010,12045,1963,02,12,31.9,1,Y
IDCJAC0010,12045,1963,02,13,26.1,1,Y
IDCJAC0010,12045,1963,02,14,28.2,1,Y
IDCJAC0010,12045,1963,02,15,31.8,1,Y
IDCJAC0010,12045,1963,02,16,35.0,1,Y
IDCJAC0010,12045,1963,02,17,40.1,1,Y
IDCJAC0010,12045,1963,02,18,40.7,1,Y
IDCJAC0010,12045,1963,02,19,40.6,1,Y
IDCJAC0010,12045,1963,02,20,39.9,1,Y
IDCJAC0010,12045,1963,02,21,33.9,1,Y
IDCJAC0010,12045,1963,02,22,39.4,1,Y
IDCJAC0010,12045,1963,02,23,40.6,1,Y
IDCJAC0010,12045,1963,02,24,38.9,1,Y
IDCJAC0010,12045,1963,02,25,37.2,1,Y
IDCJAC0010,12045,1963,02,26,35.1,1,Y
IDCJAC0010,12045,1963,02,27,26.1,1,Y
IDCJAC0010,12045,1963,02,28,31.7,1,Y
IDCJAC0010,12045,1963,03,01,24.4,1,Y
IDCJAC0010,12045,1963,03,02,28.3,1,Y
IDCJAC0010,12045,1963,03,03,35.8,1,Y
IDCJAC0010,12045,1963,03,04,37.8,1,Y
IDCJAC0010,12045,1963,03,05,33.3,1,Y
IDCJAC0010,12045,1963,03,06,30.6,1,Y
IDCJAC0010,12045,1963,03,07,35.0,1,Y
IDCJAC0010,12045,1963,03,08,36.4,1,Y
IDCJAC0010,12045,1963,03,09,28.2,1,Y
IDCJAC0010,12045,1963,03,10,30.4,1,Y
IDCJAC0010,12045,1963,03,11,33.9,1,Y
IDCJAC0010,12045,1963,03,12,33.3,1,Y
IDCJAC0010,12045,1963,03,13,22.1,1,Y
IDCJAC0010,12045,1963,03,14,31.2,1,Y
IDCJAC0010,12045,1963,03,15,25.6,1,Y
IDCJAC0010,12045,1963,03,16,25.4,1,Y
IDCJAC0010,12045,1963,03,17,26.7,1,Y
IDCJAC0010,12045,1963,03,18,27.9,1,Y
IDCJAC0010,12045,1963,03,19,26.3,1,Y
IDCJAC0010,12045,1963,03,20,30.3,1,Y
IDCJAC0010,12045,1963,03,21,32.1,1,Y
IDCJAC0010,12045,1963,03,22,31.9,1,Y
IDCJAC0010,12045,1963,03,23,35.6,1,Y
IDCJAC0010,12045,1963,03,24,37.1,1,Y
IDCJAC0010,12045,1963,03,25,29.4,1,Y
IDCJAC0010,12045,1963,03,26,26.3,1,Y
IDCJAC0010,12045,1963,03,27,26.7,1,Y
IDCJAC0010,12045,1963,03,28,29.6,1,Y
IDCJAC0010,12045,1963,03,29,31.6,1,Y
IDCJAC0010,12045,1963,03,30,24.3,1,Y
IDCJAC0010,12045,1963,03,31,23.3,1,Y
IDCJAC0010,12045,1963,04,01,24.9,1,Y
IDCJAC0010,12045,1963,04,02,26.1,1,Y
IDCJAC0010,12045,1963,04,03,25.6,1,Y
IDCJAC0010,12045,1963,04,04,26.1,1,Y
IDCJAC0010,12045,1963,04,05,28.4,1,Y
IDCJAC0010,12045,1963,04,06,30.6,1,Y
IDCJAC0010,12045,1963,04,07,31.2,1,Y
IDCJAC0010,12045,1963,04,08,28.9,1,Y
IDCJAC0010,12045,1963,04,09,30.6,1,Y
IDCJAC0010,12045,1963,04,10,29.7,1,Y
IDCJAC0010,12045,1963,04,11,31.9,1,Y
IDCJAC0010,12045,1963,04,12,22.7,1,Y
IDCJAC0010,12045,1963,04,13,20.4,1,Y
IDCJAC0010,12045,1963,04,14,18.3,1,Y
IDCJAC0010,12045,1963,04,15,24.4,1,Y
IDCJAC0010,12045,1963,04,16,29.6,1,Y
IDCJAC0010,12045,1963,04,17,32.8,1,Y
IDCJAC0010,12045,1963,04,18,35.6,1,Y
IDCJAC0010,12045,1963,04,19,25.6,1,Y
IDCJAC0010,12045,1963,04,20,26.8,1,Y
IDCJAC0010,12045,1963,04,21,25.7,1,Y
IDCJAC0010,12045,1963,04,22,28.9,1,Y
