Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,12045,1965,09,13,14.7,1,Y
IDCJAC0011,12045,1965,09,14,10.4,1,Y
IDCJAC0011,12045,1965,09,15,4.6,1,Y
IDCJAC0011,12045,1965,09,16,2.3,1,Y
IDCJAC0011,12045,1965,09,17,6.0,1,Y
IDCJAC0011,12045,1965,09,18,9.6,1,Y
IDCJAC0011,12045,1965,09,19,,,
IDCJAC0011,12045,1965,09,20,9.4,1,Y
IDCJAC0011,12045,1965,09,21,7.8,1,Y
IDCJAC0011,12045,1965,09,22,13.6,1,Y
IDCJAC0011,12045,1965,09,23,15.8,1,Y
IDCJAC0011,12045,1965,09,24,16.9,1,Y
IDCJAC0011,12045,1965,09,25,15.1,1,Y
IDCJAC0011,12045,1965,09,26,12.3,1,Y
IDCJAC0011,12045,1965,09,27,6.7,1,Y
IDCJAC0011,12045,1965,09,28,7.6,1,Y
IDCJAC0011,12045,1965,09,29,8.8,1,Y
IDCJAC0011,12045,1965,09,30,8.6,1,Y
IDCJAC0011,12045,1965,10,01,13.8,1,Y
IDCJAC0011,12045,1965,10,02,17.9,1,Y
IDCJAC0011,12045,1965,10,03,16.7,1,Y
IDCJAC0011,12045,1965,10,04,14.2,1,Y
IDCJAC0011,12045,1965,10,05,11.3,1,Y
IDCJAC0011,12045,1965,10,06,7.4,1,Y
IDCJAC0011,12045,1965,10,07,10.3,1,Y
IDCJAC0011,12045,1965,10,08,10.1,1,Y
IDCJAC0011,12045,1965,10,09,11.7,1,Y
IDCJAC0011,12045,1965,10,10,11.6,1,Y
IDCJAC0011,12045,1965,10,11,15.5,1,Y
IDCJAC0011,12045,1965,10,12,16.9,1,Y
IDCJAC0011,12045,1965,10,13,15.6,1,Y
IDCJAC0011,12045,1965,10,14,14.2,1,Y
IDCJAC0011,12045,1965,10,15,12.2,1,Y
IDCJAC0011,12045,1965,10,16,9.9,1,Y
IDCJAC0011,12045,1965,10,17,10.7,1,Y
IDCJAC0011,12045,1965,10,18,12.1,1,Y
IDCJAC0011,12045,1965,10,19,16.6,1,Y
IDCJAC0011,12045,1965,10,20,17.7,1,Y
IDCJAC0011,12045,1965,10,21,22.5,1,Y
IDCJAC0011,12045,1965,10,22,13.9,1,Y
IDCJAC0011,12045,1965,10,23,13.3,1,Y
IDCJAC0011,12045,1965,10,24,10.1,1,Y
IDCJAC0011,12045,1965,10,25,14.7,1,Y
IDCJAC0011,12045,1965,10,26,15.7,1,Y
IDCJAC0011,12045,1965,10,27,16.1,1,Y
IDCJAC0011,12045,1965,10,28,19.3,1,Y
IDCJAC0011,12045,1965,10,29,20.6,1,Y
IDCJAC0011,12045,1965,10,30,26.1,1,Y
IDCJAC0011,12045,1965,10,31,21.0,1,Y
IDCJAC0011,12045,1965,11,01,13.2,1,Y
IDCJAC0011,12045,1965,11,02,12.2,1,Y
IDCJAC0011,12045,1965,11,03,15.4,1,Y
IDCJAC0011,12045,1965,11,04,13.7,1,Y
IDCJAC0011,12045,1965,11,05,10.8,1,Y
IDCJAC0011,12045,1965,11,06,9.2,1,Y
IDCJAC0011,12045,1965,11,07,12.2,1,Y
IDCJAC0011,12045,1965,11,08,16.5,1,Y
IDCJAC0011,12045,1965,11,09,11.6,1,Y
IDCJAC0011,12045,1965,11,10,9.8,1,Y
IDCJAC0011,12045,1965,11,11,14.0,1,Y
IDCJAC0011,12045,1965,11,12,16.7,1,Y
IDCJAC0011,12045,1965,11,13,22.0,1,Y
IDCJAC0011,12045,1965,11,14,22.3,1,Y
IDCJAC0011,12045,1965,11,15,20.9,1,Y
IDCJAC0011,12045,1965,11,16,15.3,1,Y
IDCJAC0011,12045,1965,11,17,21.3,1,Y
IDCJAC0011,12045,1965,11,18,22.2,1,Y
IDCJAC0011,12045,1965,11,19,25.6,1,Y
IDCJAC0011,12045,1965,11,20,16.7,1,Y
IDCJAC0011,12045,1965,11,21,15.7,1,Y
IDCJAC0011,12045,1965,11,22,17.1,1,Y
IDCJAC0011,12045,1965,11,23,22.7,1,Y
IDCJAC0011,12045,1965,11,24,13.3,1,Y
IDCJAC0011,12045,1965,11,25,13.9,1,Y
IDCJAC0011,12045,1965,11,26,15.7,1,Y
IDCJAC0011,12045,1965,11,27,17.6,1,Y
IDCJAC0011,12045,1965,11,28,12.9,1,Y
IDCJAC0011,12045,1965,11,29,15.7,1,Y
IDCJAC0011,12045,1965,11,30,18.8,1,Y
IDCJAC0011,12045,1965,12,01,18.9,1,Y
IDCJAC0011,12045,1965,12,02,18.3,1,Y
IDCJAC0011,12045,1965,12,03,18.5,1,Y
IDCJAC0011,12045,1965,12,04,22.2,1,Y
IDCJAC0011,12045,1965,12,05,19.9,1,Y
IDCJAC0011,12045,1965,12,06,17.5,1,Y
IDCJAC0011,12045,1965,12,07,17.7,1,Y
IDCJAC0011,12045,1965,12,08,16.9,1,Y
IDCJAC0011,12045,1965,12,09,24.0,1,Y
IDCJAC0011,12045,1965,12,10,16.9,1,Y
IDCJAC0011,12045,1965,12,11,17.9,1,Y
IDCJAC0011,12045,1965,12,12,20.2,1,Y
IDCJAC0011,12045,1965,12,13,20.9,1,Y
IDCJAC0011,12045,1965,12,14,20.2,1,Y
IDCJAC0011,12045,1965,12,15,20.3,1,Y
IDCJAC0011,12045,1965,12,16,20.4,1,Y
IDCJAC0011,12045,1965,12,17,21.4,1,Y
IDCJAC0011,12045,1965,12,18,21.1,1,Y
IDCJAC0011,12045,1965,12,19,23.9,1,Y
IDCJAC0011,12045,1965,12,20,22.8,1,Y
IDCJAC0011,12045,1965,12,21,18.3,1,Y
IDCJAC0011,12045,1965,12,22,20.4,1,Y
IDCJAC0011,12045,1965,12,23,18.2,1,Y
IDCJAC0011,12045,1965,12,24,17.3,1,Y
IDCJAC0011,12045,1965,12,25,21.7,1,Y
IDCJAC0011,12045,1965,12,26,21.4,1,Y
IDCJAC0011,12045,1965,12,27,22.7,1,Y
IDCJAC0011,12045,1965,12,28,24.6,1,Y
IDCJAC0011,12045,1965,12,29,22.5,1,Y
IDCJAC0011,12045,1965,12,30,19.7,1,Y
IDCJAC0011,12045,1965,12,31,18.9,1,Y
IDCJAC0011,12045,1966,01,01,26.1,1,Y
IDCJAC0011,12045,1966,01,02,20.6,1,Y
IDCJAC0011,12045,1966,01,03,16.8,1,Y
IDCJAC0011,12045,1966,01,04,16.5,1,Y
IDCJAC0011,12045,1966,01,05,15.6,1,Y
IDCJAC0011,12045,1966,01,06,19.3,1,Y
IDCJAC0011,12045,1966,01,07,21.1,1,Y
IDCJAC0011,12045,1966,01,08,22.8,1,Y
IDCJAC0011,12045,1966,01,09,22.9,1,Y
IDCJAC0011,12045,1966,01,10,23.7,1,Y
IDCJAC0011,12045,1966,01,11,26.1,1,Y
IDCJAC0011,12045,1966,01,12,19.4,1,Y
IDCJAC0011,12045,1966,01,13,19.3,1,Y
IDCJAC0011,12045,1966,01,14,26.7,1,Y
IDCJAC0011,12045,1966,01,15,14.4,1,Y
IDCJAC0011,12045,1966,01,16,12.8,1,Y
IDCJAC0011,12045,1966,01,17,12.8,1,Y
IDCJAC0011,12045,1966,01,18,14.4,1,Y
IDCJAC0011,12045,1966,01,19,17.3,1,Y
IDCJAC0011,12045,1966,01,20,21.7,1,Y
IDCJAC0011,12045,1966,01,21,22.8,1,Y
IDCJAC0011,12045,1966,01,22,23.7,1,Y
IDCJAC0011,12045,1966,01,23,22.9,1,Y
IDCJAC0011,12045,1966,01,24,24.8,1,Y
IDCJAC0011,12045,1966,01,25,26.1,1,Y
IDCJAC0011,12045,1966,01,26,23.9,1,Y
IDCJAC0011,12045,1966,01,27,22.0,1,Y
IDCJAC0011,12045,1966,01,28,21.0,1,Y
IDCJAC0011,12045,1966,01,29,20.4,1,Y
IDCJAC0011,12045,1966,01,30,15.9,1,Y
IDCJAC0011,12045,1966,01,31,15.4,1,Y
IDCJAC0011,12045,1966,02,01,19.6,1,Y
IDCJAC0011,12045,1966,02,02,22.8,1,Y
IDCJAC0011,12045,1966,02,03,21.7,1,Y
IDCJAC0011,12045,1966,02,04,17.7,1,Y
IDCJAC0011,12045,1966,02,05,17.2,1,Y
IDCJAC0011,12045,1966,02,06,20.0,1,Y
IDCJAC0011,12045,1966,02,07,25.6,1,Y
IDCJAC0011,12045,1966,02,08,21.4,1,Y
IDCJAC0011,12045,1966,02,09,17.2,1,Y
IDCJAC0011,12045,1966,02,10,16.3,1,Y
IDCJAC0011,12045,1966,02,11,16.2,1,Y
IDCJAC0011,12045,1966,02,12,20.2,1,Y
IDCJAC0011,12045,1966,02,13,20.6,1,Y
IDCJAC0011,12045,1966,02,14,21.6,1,Y
IDCJAC0011,12045,1966,02,15,20.6,1,Y
IDCJAC0011,12045,1966,02,16,22.0,1,Y
IDCJAC0011,12045,1966,02,17,21.1,1,Y
IDCJAC0011,12045,1966,02,18,25.6,1,Y
IDCJAC0011,12045,1966,02,19,23.9,1,Y
IDCJAC0011,12045,1966,02,20,26.7,1,Y
IDCJAC0011,12045,1966,02,21,26.1,1,Y
IDCJAC0011,12045,1966,02,22,18.4,1,Y
IDCJAC0011,12045,1966,02,23,16.1,1,Y
IDCJAC0011,12045,1966,02,24,18.1,1,Y
IDCJAC0011,12045,1966,02,25,23.9,1,Y
IDCJAC0011,12045,1966,02,26,20.0,1,Y
IDCJAC0011,12045,1966,02,27,21.3,1,Y
IDCJAC0011,12045,1966,02,28,21.4,1,Y
IDCJAC0011,12045,1966,03,01,23.6,1,Y
IDCJAC0011,12045,1966,03,02,23.2,1,Y
IDCJAC0011,12045,1966,03,03,21.9,1,Y
IDCJAC0011,12045,1966,03,04,21.7,1,Y
IDCJAC0011,12045,1966,03,05,24.4,1,Y
IDCJAC0011,12045,1966,03,06,28.2,1,Y
IDCJAC0011,12045,1966,03,07,20.2,1,Y
IDCJAC0011,12045,1966,03,08,20.2,1,Y
IDCJAC0011,12045,1966,03,09,16.4,1,Y
IDCJAC0011,12045,1966,03,10,17.2,1,Y
IDCJAC0011,12045,1966,03,11,20.7,1,Y
IDCJAC0011,12045,1966,03,12,16.6,1,Y
IDCJAC0011,12045,1966,03,13,18.2,1,Y
IDCJAC0011,12045,1966,03,14,18.4,1,Y
IDCJAC0011,12045,1966,03,15,15.3,1,Y
IDCJAC0011,12045,1966,03,16,14.2,1,Y
IDCJAC0011,12045,1966,03,17,15.0,1,Y
IDCJAC0011,12045,1966,03,18,16.7,1,Y
IDCJAC0011,12045,1966,03,19,16.2,1,Y
IDCJAC0011,12045,1966,03,20,14.3,1,Y
IDCJAC0011,12045,1966,03,21,16.9,1,Y
IDCJAC0011,12045,1966,03,22,15.8,1,Y
IDCJAC0011,12045,1966,03,23,13.3,1,Y
IDCJAC0011,12045,1966,03,24,13.8,1,Y
IDCJAC0011,12045,1966,03,25,15.8,1,Y
IDCJAC0011,12045,1966,03,26,14.7,1,Y
IDCJAC0011,12045,1966,03,27,17.3,1,Y
IDCJAC0011,12045,1966,03,28,17.5,1,Y
IDCJAC0011,12045,1966,03,29,13.9,1,Y
IDCJAC0011,12045,1966,03,30,16.8,1,Y
IDCJAC0011,12045,1966,03,31,20.4,1,Y
IDCJAC0011,12045,1966,04,01,14.7,1,Y
IDCJAC0011,12045,1966,04,02,18.9,1,Y
IDCJAC0011,12045,1966,04,03,19.4,1,Y
IDCJAC0011,12045,1966,04,04,16.2,1,Y
IDCJAC0011,12045,1966,04,05,18.4,1,Y
IDCJAC0011,12045,1966,04,06,18.8,1,Y
IDCJAC0011,12045,1966,04,07,18.9,1,Y
IDCJAC0011,12045,1966,04,08,17.2,1,Y
IDCJAC0011,12045,1966,04,09,19.1,1,Y
IDCJAC0011,12045,1966,04,10,21.7,1,Y
IDCJAC0011,12045,1966,04,11,21.0,1,Y
IDCJAC0011,12045,1966,04,12,15.3,1,Y
IDCJAC0011,12045,1966,04,13,8.9,1,Y
IDCJAC0011,12045,1966,04,14,7.5,1,Y
IDCJAC0011,12045,1966,04,15,11.7,1,Y
IDCJAC0011,12045,1966,04,16,14.3,1,Y
IDCJAC0011,12045,1966,04,17,16.3,1,Y
IDCJAC0011,12045,1966,04,18,16.4,1,Y
IDCJAC0011,12045,1966,04,19,15.1,1,Y
IDCJAC0011,12045,1966,04,20,17.1,1,Y
IDCJAC0011,12045,1966,04,21,12.7,1,Y
IDCJAC0011,12045,1966,04,22,12.7,1,Y
IDCJAC0011,12045,1966,04,23,10.1,1,Y
IDCJAC0011,12045,1966,04,24,11.5,1,Y
IDCJAC0011,12045,1966,04,25,11.6,1,Y
IDCJAC0011,12045,1966,04,26,12.9,1,Y
IDCJAC0011,12045,1966,04,27,13.7,1,Y
IDCJAC0011,12045,1966,04,28,13.3,1,Y
IDCJAC0011,12045,1966,04,29,13.4,1,Y
IDCJAC0011,12045,1966,04,30,11.4,1,Y
IDCJAC0011,12045,1966,05,01,10.9,1,Y
IDCJAC0011,12045,1966,05,02,11.4,1,Y
IDCJAC0011,12045,1966,05,03,11.1,1,Y
IDCJAC0011,12045,1966,05,04,5.4,1,Y
IDCJAC0011,12045,1966,05,05,5.6,1,Y
IDCJAC0011,12045,1966,05,06,7.7,1,Y
IDCJAC0011,12045,1966,05,07,7.3,1,Y
IDCJAC0011,12045,1966,05,08,10.1,1,Y
IDCJAC0011,12045,1966,05,09,14.5,1,Y
IDCJAC0011,12045,1966,05,10,11.1,1,Y
IDCJAC0011,12045,1966,05,11,12.6,1,Y
IDCJAC0011,12045,1966,05,12,11.1,1,Y
IDCJAC0011,12045,1966,05,13,12.6,1,Y
IDCJAC0011,12045,1966,05,14,8.3,1,Y
IDCJAC0011,12045,1966,05,15,11.2,1,Y
IDCJAC0011,12045,1966,05,16,13.3,1,Y
IDCJAC0011,12045,1966,05,17,8.3,1,Y
IDCJAC0011,12045,1966,05,18,3.9,1,Y
IDCJAC0011,12045,1966,05,19,5.4,1,Y
IDCJAC0011,12045,1966,05,20,8.2,1,Y
IDCJAC0011,12045,1966,05,21,8.2,1,Y
IDCJAC0011,12045,1966,05,22,10.1,1,Y
IDCJAC0011,12045,1966,05,23,8.0,1,Y
IDCJAC0011,12045,1966,05,24,7.1,1,Y
IDCJAC0011,12045,1966,05,25,6.8,1,Y
IDCJAC0011,12045,1966,05,26,6.8,1,Y
IDCJAC0011,12045,1966,05,27,8.4,1,Y
IDCJAC0011,12045,1966,05,28,5.1,1,Y
IDCJAC0011,12045,1966,05,29,4.0,1,Y
IDCJAC0011,12045,1966,05,30,4.6,1,Y
IDCJAC0011,12045,1966,05,31,-0.1,1,Y
IDCJAC0011,12045,1966,06,01,0.6,1,Y
IDCJAC0011,12045,1966,06,02,3.9,1,Y
IDCJAC0011,12045,1966,06,03,3.3,1,Y
IDCJAC0011,12045,1966,06,04,2.7,1,Y
IDCJAC0011,12045,1966,06,05,6.3,1,Y
IDCJAC0011,12045,1966,06,06,6.6,1,Y
IDCJAC0011,12045,1966,06,07,5.7,1,Y
IDCJAC0011,12045,1966,06,08,3.6,1,Y
IDCJAC0011,12045,1966,06,09,11.0,1,Y
IDCJAC0011,12045,1966,06,10,7.8,1,Y
IDCJAC0011,12045,1966,06,11,8.2,1,Y
IDCJAC0011,12045,1966,06,12,8.0,1,Y
IDCJAC0011,12045,1966,06,13,8.9,1,Y
IDCJAC0011,12045,1966,06,14,3.6,1,Y
IDCJAC0011,12045,1966,06,15,0.8,1,Y
IDCJAC0011,12045,1966,06,16,4.7,1,Y
IDCJAC0011,12045,1966,06,17,10.3,1,Y
IDCJAC0011,12045,1966,06,18,5.6,1,Y
IDCJAC0011,12045,1966,06,19,8.3,1,Y
IDCJAC0011,12045,1966,06,20,6.1,1,Y
IDCJAC0011,12045,1966,06,21,6.7,1,Y
IDCJAC0011,12045,1966,06,22,6.1,1,Y
IDCJAC0011,12045,1966,06,23,3.8,1,Y
IDCJAC0011,12045,1966,06,24,2.2,1,Y
IDCJAC0011,12045,1966,06,25,5.6,1,Y
IDCJAC0011,12045,1966,06,26,,,
IDCJAC0011,12045,1966,06,27,0.6,1,Y
IDCJAC0011,12045,1966,06,28,4.2,1,Y
IDCJAC0011,12045,1966,06,29,1.1,1,Y
IDCJAC0011,12045,1966,06,30,0.1,1,Y
IDCJAC0011,12045,1966,07,01,,,
IDCJAC0011,12045,1966,07,02,,,
IDCJAC0011,12045,1966,07,03,,,
IDCJAC0011,12045,1966,07,04,,,
IDCJAC0011,12045,1966,07,05,,,
IDCJAC0011,12045,1966,07,06,,,
IDCJAC0011,12045,1966,07,07,,,
IDCJAC0011,12045,1966,07,08,,,
IDCJAC0011,12045,1966,07,09,,,
IDCJAC0011,12045,1966,07,10,,,
IDCJAC0011,12045,1966,07,11,,,
IDCJAC0011,12045,1966,07,12,,,
IDCJAC0011,12045,1966,07,13,,,
IDCJAC0011,12045,1966,07,14,,,
IDCJAC0011,12045,1966,07,15,,,
IDCJAC0011,12045,1966,07,16,,,
IDCJAC0011,12045,1966,07,17,,,
IDCJAC0011,12045,1966,07,18,,,
IDCJAC0011,12045,1966,07,19,,,
IDCJAC0011,12045,1966,07,20,,,
IDCJAC0011,12045,1966,07,21,,,
IDCJAC0011,12045,1966,07,22,,,
IDCJAC0011,12045,1966,07,23,,,
IDCJAC0011,12045,1966,07,24,,,
IDCJAC0011,12045,1966,07,25,,,
IDCJAC0011,12045,1966,07,26,,,
IDCJAC0011,12045,1966,07,27,,,
IDCJAC0011,12045,1966,07,28,,,
IDCJAC0011,12045,1966,07,29,,,
IDCJAC0011,12045,1966,07,30,,,
IDCJAC0011,12045,1966,07,31,,,
IDCJAC0011,12045,1966,08,01,4.3,,Y
IDCJAC0011,12045,1966,08,02,-0.2,1,Y
IDCJAC0011,12045,1966,08,03,2.3,1,Y
IDCJAC0011,12045,1966,08,04,7.6,1,Y
IDCJAC0011,12045,1966,08,05,6.2,1,Y
IDCJAC0011,12045,1966,08,06,3.8,1,Y
IDCJAC0011,12045,1966,08,07,2.3,1,Y
IDCJAC0011,12045,1966,08,08,4.8,1,Y
IDCJAC0011,12045,1966,08,09,5.9,1,Y
IDCJAC0011,12045,1966,08,10,-1.2,1,Y
IDCJAC0011,12045,1966,08,11,1.3,1,Y
IDCJAC0011,12045,1966,08,12,1.7,1,Y
IDCJAC0011,12045,1966,08,13,5.0,1,Y
IDCJAC0011,12045,1966,08,14,4.9,1,Y
IDCJAC0011,12045,1966,08,15,7.2,1,Y
IDCJAC0011,12045,1966,08,16,10.0,1,Y
IDCJAC0011,12045,1966,08,17,6.5,1,Y
IDCJAC0011,12045,1966,08,18,1.1,1,Y
IDCJAC0011,12045,1966,08,19,3.2,1,Y
IDCJAC0011,12045,1966,08,20,4.9,1,Y
IDCJAC0011,12045,1966,08,21,2.9,1,Y
IDCJAC0011,12045,1966,08,22,6.6,1,Y
IDCJAC0011,12045,1966,08,23,10.6,1,Y
IDCJAC0011,12045,1966,08,24,14.3,1,Y
IDCJAC0011,12045,1966,08,25,10.3,1,Y
IDCJAC0011,12045,1966,08,26,12.8,1,Y
IDCJAC0011,12045,1966,08,27,11.6,1,Y
IDCJAC0011,12045,1966,08,28,8.2,1,Y
IDCJAC0011,12045,1966,08,29,9.0,1,Y
IDCJAC0011,12045,1966,08,30,4.3,1,Y
IDCJAC0011,12045,1966,08,31,7.2,1,Y
IDCJAC0011,12045,1966,09,01,9.2,1,Y
IDCJAC0011,12045,1966,09,02,8.4,1,Y
IDCJAC0011,12045,1966,09,03,13.5,1,Y
IDCJAC0011,12045,1966,09,04,12.3,1,Y
IDCJAC0011,12045,1966,09,05,10.3,1,Y
IDCJAC0011,12045,1966,09,06,9.1,1,Y
IDCJAC0011,12045,1966,09,07,5.7,1,Y
IDCJAC0011,12045,1966,09,08,9.1,1,Y
IDCJAC0011,12045,1966,09,09,12.7,1,Y
IDCJAC0011,12045,1966,09,10,8.4,1,Y
IDCJAC0011,12045,1966,09,11,5.7,1,Y
IDCJAC0011,12045,1966,09,12,8.6,1,Y
IDCJAC0011,12045,1966,09,13,8.9,1,Y
IDCJAC0011,12045,1966,09,14,9.8,1,Y
IDCJAC0011,12045,1966,09,15,4.3,1,Y
IDCJAC0011,12045,1966,09,16,4.6,1,Y
IDCJAC0011,12045,1966,09,17,11.0,1,Y
IDCJAC0011,12045,1966,09,18,7.7,1,Y
IDCJAC0011,12045,1966,09,19,9.8,1,Y
IDCJAC0011,12045,1966,09,20,5.5,1,Y
IDCJAC0011,12045,1966,09,21,4.4,1,Y
IDCJAC0011,12045,1966,09,22,7.0,1,Y
IDCJAC0011,12045,1966,09,23,9.8,1,Y
IDCJAC0011,12045,1966,09,24,11.6,1,Y
IDCJAC0011,12045,1966,09,25,15.2,1,Y
IDCJAC0011,12045,1966,09,26,7.8,1,Y
IDCJAC0011,12045,1966,09,27,11.7,1,Y
IDCJAC0011,12045,1966,09,28,10.4,1,Y
IDCJAC0011,12045,1966,09,29,7.8,1,Y
IDCJAC0011,12045,1966,09,30,7.4,1,Y
IDCJAC0011,12045,1966,10,01,9.3,1,Y
IDCJAC0011,12045,1966,10,02,5.8,1,Y
IDCJAC0011,12045,1966,10,03,7.3,1,Y
IDCJAC0011,12045,1966,10,04,8.2,1,Y
IDCJAC0011,12045,1966,10,05,7.8,1,Y
IDCJAC0011,12045,1966,10,06,10.4,1,Y
IDCJAC0011,12045,1966,10,07,13.4,1,Y
IDCJAC0011,12045,1966,10,08,16.5,1,Y
IDCJAC0011,12045,1966,10,09,13.2,1,Y
IDCJAC0011,12045,1966,10,10,12.7,1,Y
IDCJAC0011,12045,1966,10,11,10.2,1,Y
IDCJAC0011,12045,1966,10,12,9.8,1,Y
IDCJAC0011,12045,1966,10,13,12.8,1,Y
IDCJAC0011,12045,1966,10,14,13.2,1,Y
IDCJAC0011,12045,1966,10,15,9.1,1,Y
IDCJAC0011,12045,1966,10,16,9.6,1,Y
IDCJAC0011,12045,1966,10,17,11.0,1,Y
IDCJAC0011,12045,1966,10,18,8.7,1,Y
IDCJAC0011,12045,1966,10,19,9.6,1,Y
IDCJAC0011,12045,1966,10,20,13.8,1,Y
IDCJAC0011,12045,1966,10,21,15.6,1,Y
IDCJAC0011,12045,1966,10,22,20.1,1,Y
IDCJAC0011,12045,1966,10,23,19.9,1,Y
IDCJAC0011,12045,1966,10,24,19.0,1,Y
IDCJAC0011,12045,1966,10,25,16.6,1,Y
IDCJAC0011,12045,1966,10,26,13.9,1,Y
IDCJAC0011,12045,1966,10,27,18.2,1,Y
IDCJAC0011,12045,1966,10,28,13.3,1,Y
IDCJAC0011,12045,1966,10,29,8.4,1,Y
IDCJAC0011,12045,1966,10,30,8.4,1,Y
IDCJAC0011,12045,1966,10,31,11.6,1,Y
IDCJAC0011,12045,1966,11,01,13.3,1,Y
IDCJAC0011,12045,1966,11,02,10.4,1,Y
IDCJAC0011,12045,1966,11,03,8.6,1,Y
IDCJAC0011,12045,1966,11,04,14.3,1,Y
IDCJAC0011,12045,1966,11,05,15.4,1,Y
IDCJAC0011,12045,1966,11,06,16.0,1,Y
IDCJAC0011,12045,1966,11,07,12.7,1,Y
IDCJAC0011,12045,1966,11,08,16.7,1,Y
IDCJAC0011,12045,1966,11,09,19.9,1,Y
IDCJAC0011,12045,1966,11,10,20.1,1,Y
IDCJAC0011,12045,1966,11,11,15.3,1,Y
IDCJAC0011,12045,1966,11,12,13.0,1,Y
IDCJAC0011,12045,1966,11,13,15.3,1,Y
IDCJAC0011,12045,1966,11,14,16.4,1,Y
IDCJAC0011,12045,1966,11,15,17.8,1,Y
IDCJAC0011,12045,1966,11,16,18.3,1,Y
IDCJAC0011,12045,1966,11,17,22.7,1,Y
IDCJAC0011,12045,1966,11,18,23.7,1,Y
IDCJAC0011,12045,1966,11,19,22.4,1,Y
IDCJAC0011,12045,1966,11,20,19.9,1,Y
IDCJAC0011,12045,1966,11,21,24.8,1,Y
IDCJAC0011,12045,1966,11,22,21.8,1,Y
IDCJAC0011,12045,1966,11,23,17.1,1,Y
IDCJAC0011,12045,1966,11,24,16.6,1,Y
IDCJAC0011,12045,1966,11,25,18.2,1,Y
IDCJAC0011,12045,1966,11,26,18.9,1,Y
IDCJAC0011,12045,1966,11,27,16.5,1,Y
IDCJAC0011,12045,1966,11,28,,,
IDCJAC0011,12045,1966,11,29,22.8,1,Y
IDCJAC0011,12045,1966,11,30,13.3,1,Y
IDCJAC0011,12045,1966,12,01,,,
IDCJAC0011,12045,1966,12,02,,,
IDCJAC0011,12045,1966,12,03,10.7,1,Y
IDCJAC0011,12045,1966,12,04,12.8,1,Y
IDCJAC0011,12045,1966,12,05,14.4,1,Y
IDCJAC0011,12045,1966,12,06,15.6,1,Y
IDCJAC0011,12045,1966,12,07,16.5,1,Y
IDCJAC0011,12045,1966,12,08,,,
IDCJAC0011,12045,1966,12,09,16.7,1,Y
IDCJAC0011,12045,1966,12,10,20.4,1,Y
IDCJAC0011,12045,1966,12,11,10.0,1,Y
IDCJAC0011,12045,1966,12,12,12.2,1,Y
IDCJAC0011,12045,1966,12,13,14.0,1,Y
IDCJAC0011,12045,1966,12,14,14.3,1,Y
IDCJAC0011,12045,1966,12,15,17.2,1,Y
IDCJAC0011,12045,1966,12,16,17.8,1,Y
IDCJAC0011,12045,1966,12,17,17.8,1,Y
IDCJAC0011,12045,1966,12,18,19.4,1,Y
IDCJAC0011,12045,1966,12,19,21.2,1,Y
IDCJAC0011,12045,1966,12,20,21.0,1,Y
IDCJAC0011,12045,1966,12,21,27.0,1,Y
IDCJAC0011,12045,1966,12,22,22.3,1,Y
IDCJAC0011,12045,1966,12,23,21.8,1,Y
IDCJAC0011,12045,1966,12,24,22.3,1,Y
IDCJAC0011,12045,1966,12,25,16.9,1,Y
IDCJAC0011,12045,1966,12,26,23.9,1,Y
IDCJAC0011,12045,1966,12,27,25.6,1,Y
IDCJAC0011,12045,1966,12,28,15.6,1,Y
IDCJAC0011,12045,1966,12,29,15.1,1,Y
IDCJAC0011,12045,1966,12,30,19.7,1,Y
IDCJAC0011,12045,1966,12,31,19.0,1,Y
IDCJAC0011,12045,1967,01,01,18.2,1,Y
IDCJAC0011,12045,1967,01,02,24.6,1,Y
IDCJAC0011,12045,1967,01,03,29.4,1,Y
IDCJAC0011,12045,1967,01,04,25.6,1,Y
IDCJAC0011,12045,1967,01,05,22.9,1,Y
IDCJAC0011,12045,1967,01,06,17.8,1,Y
IDCJAC0011,12045,1967,01,07,22.6,1,Y
IDCJAC0011,12045,1967,01,08,27.4,1,Y
IDCJAC0011,12045,1967,01,09,19.5,1,Y
IDCJAC0011,12045,1967,01,10,18.5,1,Y
IDCJAC0011,12045,1967,01,11,19.7,1,Y
IDCJAC0011,12045,1967,01,12,20.1,1,Y
IDCJAC0011,12045,1967,01,13,21.8,1,Y
IDCJAC0011,12045,1967,01,14,20.6,1,Y
IDCJAC0011,12045,1967,01,15,13.3,1,Y
IDCJAC0011,12045,1967,01,16,16.4,1,Y
IDCJAC0011,12045,1967,01,17,19.3,1,Y
IDCJAC0011,12045,1967,01,18,22.8,1,Y
IDCJAC0011,12045,1967,01,19,24.4,1,Y
IDCJAC0011,12045,1967,01,20,30.0,1,Y
IDCJAC0011,12045,1967,01,21,20.9,1,Y
IDCJAC0011,12045,1967,01,22,17.3,1,Y
IDCJAC0011,12045,1967,01,23,19.4,1,Y
IDCJAC0011,12045,1967,01,24,14.4,1,Y
IDCJAC0011,12045,1967,01,25,15.4,1,Y
IDCJAC0011,12045,1967,01,26,17.3,1,Y
IDCJAC0011,12045,1967,01,27,18.1,1,Y
IDCJAC0011,12045,1967,01,28,21.4,1,Y
IDCJAC0011,12045,1967,01,29,16.0,1,Y
IDCJAC0011,12045,1967,01,30,14.8,1,Y
